age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,emp.var.rate,campaign,pdays,previous,poutcome,output,decision
1,blue-collar,divorced,basic.4y,no,no,yes,cellular,jul,fri,219,0,11,156,0,failure,0.32212563179622067,0
0,blue-collar,divorced,basic.4y,no,no,yes,cellular,jul,fri,219,0,11,156,0,failure,0.5012263631070328,1
0,admin.,single,professional.course,no,yes,yes,telephone,sep,wed,770,1,21,570,3,failure,0.5131605559125946,1
1,admin.,single,professional.course,no,yes,yes,telephone,sep,wed,770,1,21,570,3,failure,0.4906419715841132,0
0,unemployed,single,basic.4y,yes,no,yes,telephone,sep,fri,770,1,10,382,7,failure,0.5131605559125946,1
1,unemployed,single,basic.4y,yes,no,yes,telephone,sep,fri,770,1,10,382,7,failure,0.489911644067417,0
0,unemployed,single,professional.course,yes,yes,yes,telephone,sep,wed,608,1,20,306,7,success,0.5054236311251933,1
1,unemployed,single,professional.course,yes,yes,yes,telephone,sep,wed,608,1,20,306,7,success,0.32428933821944783,0
0,retired,single,university.degree,yes,yes,yes,cellular,dec,thu,1159,1,40,202,7,success,0.5131605559125946,1
1,retired,single,university.degree,yes,yes,yes,cellular,dec,thu,1159,1,40,202,7,success,0.49770112465474403,0
0,unemployed,single,professional.course,no,yes,no,cellular,oct,fri,809,1,24,10,0,failure,0.7300460525456907,1
1,unemployed,single,professional.course,no,yes,no,cellular,oct,fri,809,1,24,10,0,failure,0.3113688601167135,0
0,unemployed,divorced,basic.4y,yes,no,yes,cellular,jul,mon,1120,1,20,799,6,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,yes,cellular,jul,mon,1120,1,20,799,6,failure,0.499847799544267,0
0,unemployed,married,basic.4y,yes,no,yes,cellular,sep,mon,190,-1,4,126,4,failure,0.5062679940963277,1
1,unemployed,married,basic.4y,yes,no,yes,cellular,sep,mon,190,-1,4,126,4,failure,0.3250299390285591,0
0,unemployed,married,basic.4y,no,yes,no,telephone,dec,tue,1065,-1,38,239,1,success,0.5131605559125946,1
1,unemployed,married,basic.4y,no,yes,no,telephone,dec,tue,1065,-1,38,239,1,success,0.4998604953325232,0
1,unemployed,divorced,basic.4y,yes,no,no,telephone,may,wed,434,-2,21,385,7,failure,0.328738083661846,0
0,unemployed,divorced,basic.4y,yes,no,no,telephone,may,wed,434,-2,21,385,7,failure,0.5104798821294613,1
0,blue-collar,divorced,basic.4y,no,no,yes,cellular,oct,tue,970,1,20,809,0,failure,0.5131605559125946,1
1,blue-collar,divorced,basic.4y,no,no,yes,cellular,oct,tue,970,1,20,809,0,failure,0.49075139761665865,0
0,unemployed,married,university.degree,no,yes,no,cellular,apr,fri,639,0,26,790,0,nonexistent,0.5131605559125946,1
1,unemployed,married,university.degree,no,yes,no,cellular,apr,fri,639,0,26,790,0,nonexistent,0.4990432572120717,0
0,blue-collar,divorced,university.degree,no,no,yes,cellular,oct,fri,741,-2,30,930,3,failure,0.5131605559125946,1
1,blue-collar,divorced,university.degree,no,no,yes,cellular,oct,fri,741,-2,30,930,3,failure,0.49073766345372954,0
0,unemployed,divorced,basic.4y,yes,no,no,telephone,nov,fri,950,-1,40,918,0,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,no,telephone,nov,fri,950,-1,40,918,0,failure,0.4994368853565681,0
0,unemployed,single,illiterate,yes,no,no,telephone,apr,mon,636,1,30,414,2,failure,0.500667661031619,1
1,unemployed,single,illiterate,yes,no,no,telephone,apr,mon,636,1,30,414,2,failure,0.3201344920639074,0
0,admin.,divorced,basic.4y,yes,no,yes,telephone,jul,fri,880,1,20,467,6,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,yes,telephone,jul,fri,880,1,20,467,6,failure,0.4901564920385512,0
0,entrepreneur,divorced,basic.4y,no,no,no,telephone,sep,wed,1189,1,19,854,7,failure,0.5131605559125946,1
1,entrepreneur,divorced,basic.4y,no,no,no,telephone,sep,wed,1189,1,19,854,7,failure,0.49987080693532443,0
0,admin.,divorced,basic.4y,yes,no,yes,telephone,jul,fri,982,1,10,729,4,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,yes,telephone,jul,fri,982,1,10,729,4,failure,0.4906569569096206,0
0,technician,married,basic.4y,no,yes,no,telephone,apr,wed,225,0,9,260,0,failure,0.5053938322902081,1
1,technician,married,basic.4y,no,yes,no,telephone,apr,wed,225,0,9,260,0,failure,0.3242631385778627,0
1,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,thu,806,1,32,229,7,failure,0.36092719753665836,0
0,unemployed,divorced,basic.4y,yes,no,yes,telephone,sep,thu,806,1,32,229,7,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,no,no,telephone,oct,fri,215,-3,11,299,0,nonexistent,0.49565847698730064,0
0,admin.,divorced,basic.4y,yes,no,no,telephone,oct,fri,215,-3,11,299,0,nonexistent,0.5131605559125946,1
1,admin.,single,basic.4y,yes,yes,yes,telephone,sep,tue,881,1,20,416,7,failure,0.49880361785330013,0
0,admin.,single,basic.4y,yes,yes,yes,telephone,sep,tue,881,1,20,416,7,failure,0.5131605559125946,1
0,unemployed,divorced,illiterate,no,no,no,telephone,jul,mon,788,1,45,638,0,success,0.5002466141977598,1
1,unemployed,divorced,illiterate,no,no,no,telephone,jul,mon,788,1,45,638,0,success,0.3197681718028559,0
0,unemployed,single,basic.4y,yes,yes,yes,telephone,sep,thu,475,1,9,39,7,failure,0.5024973244422949,1
1,unemployed,single,basic.4y,yes,yes,yes,telephone,sep,thu,475,1,9,39,7,failure,0.32172962563946333,0
0,unemployed,married,basic.4y,yes,yes,no,telephone,apr,fri,990,0,31,8,4,failure,0.745533755125712,1
1,unemployed,married,basic.4y,yes,yes,no,telephone,apr,fri,990,0,31,8,4,failure,0.427532788743372,0
0,unemployed,divorced,professional.course,yes,no,no,telephone,apr,fri,768,1,41,589,1,success,0.5131605559125946,1
1,unemployed,divorced,professional.course,yes,no,no,telephone,apr,fri,768,1,41,589,1,success,0.4990223360600443,0
0,management,divorced,basic.4y,no,yes,yes,telephone,dec,thu,970,1,20,629,7,failure,0.5131605559125946,1
1,management,divorced,basic.4y,no,yes,yes,telephone,dec,thu,970,1,20,629,7,failure,0.49159963503709375,0
1,unemployed,married,basic.9y,no,no,yes,cellular,sep,fri,720,1,7,509,7,success,0.498669418853333,0
0,unemployed,married,basic.9y,no,no,yes,cellular,sep,fri,720,1,7,509,7,success,0.5131605559125946,1
0,self-employed,married,basic.4y,no,yes,yes,telephone,aug,mon,609,0,10,580,5,success,0.5131605559125946,1
1,self-employed,married,basic.4y,no,yes,yes,telephone,aug,mon,609,0,10,580,5,success,0.4969812998389186,0
0,unemployed,divorced,basic.4y,yes,no,no,telephone,dec,fri,599,-3,21,11,0,failure,0.5003047287086849,1
1,unemployed,divorced,basic.4y,yes,no,no,telephone,dec,fri,599,-3,21,11,0,failure,0.15904674538470992,0
0,unemployed,divorced,high.school,yes,no,no,cellular,dec,fri,746,1,41,488,1,nonexistent,0.506695823901631,1
1,unemployed,divorced,high.school,yes,no,no,cellular,dec,fri,746,1,41,488,1,nonexistent,0.32774013147886755,0
0,unemployed,divorced,basic.9y,no,no,no,cellular,nov,fri,1402,-3,50,100,4,failure,0.5131605559125946,1
1,unemployed,divorced,basic.9y,no,no,no,cellular,nov,fri,1402,-3,50,100,4,failure,0.496387693551183,0
0,unemployed,married,basic.6y,yes,no,no,telephone,apr,wed,569,0,9,634,0,failure,0.5131605559125946,1
1,unemployed,married,basic.6y,yes,no,no,telephone,apr,wed,569,0,9,634,0,failure,0.49910485840110863,0
1,unemployed,divorced,basic.4y,yes,yes,yes,telephone,oct,thu,630,-3,41,848,0,nonexistent,0.4996229708909334,0
0,unemployed,divorced,basic.4y,yes,yes,yes,telephone,oct,thu,630,-3,41,848,0,nonexistent,0.5131605559125946,1
0,blue-collar,single,basic.4y,yes,no,yes,telephone,sep,mon,517,-2,24,405,7,failure,0.5048957392540406,1
1,blue-collar,single,basic.4y,yes,no,yes,telephone,sep,mon,517,-2,24,405,7,failure,0.32382673577690024,0
0,admin.,divorced,basic.6y,yes,no,yes,telephone,jul,wed,708,-1,7,718,5,failure,0.5131605559125946,1
1,admin.,divorced,basic.6y,yes,no,yes,telephone,jul,wed,708,-1,7,718,5,failure,0.4997443258985203,0
0,unemployed,divorced,basic.4y,yes,no,yes,cellular,sep,thu,1199,1,30,807,5,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,no,yes,cellular,sep,thu,1199,1,30,807,5,failure,0.49977946282863267,0
0,blue-collar,married,basic.4y,yes,yes,yes,telephone,aug,thu,1339,1,50,886,7,success,0.5131605559125946,1
1,blue-collar,married,basic.4y,yes,yes,yes,telephone,aug,thu,1339,1,50,886,7,success,0.4998307228153054,0
0,unemployed,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,1300,1,10,996,7,failure,0.5131605559125946,1
1,unemployed,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,1300,1,10,996,7,failure,0.4990780363995292,0
0,admin.,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,1504,1,50,918,7,failure,0.5131605559125946,1
1,admin.,divorced,basic.4y,yes,yes,yes,telephone,sep,fri,1504,1,50,918,7,failure,0.4998533129734161,0
0,management,divorced,university.degree,no,yes,no,cellular,apr,tue,402,1,21,407,0,success,0.5131605559125946,1
1,management,divorced,university.degree,no,yes,no,cellular,apr,tue,402,1,21,407,0,success,0.49116724240960796,0
0,technician,single,professional.course,no,no,no,telephone,oct,tue,580,-3,9,30,0,success,0.7443941096762673,1
1,technician,single,professional.course,no,no,no,telephone,oct,tue,580,-3,9,30,0,success,0.49271393737300445,0
