CE_ID,PA,status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,output,decision
8508,1,A11,11,A32,A41,4438,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.080019,POSITIVE
8509,0,A11,11,A32,A40,3751,A61,A71,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.107111,NEGATIVE
8509,1,A11,11,A32,A40,3751,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.100164,POSITIVE
8510,0,A11,16,A32,A40,4376,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.091487,NEGATIVE
8510,1,A11,16,A32,A40,4376,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.115788,POSITIVE
8511,0,A11,11,A32,A40,4376,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.034337,NEGATIVE
8511,1,A11,11,A32,A40,4376,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.172938,POSITIVE
8512,0,A11,16,A32,A40,3751,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.027091,NEGATIVE
8512,1,A11,16,A32,A40,3751,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.180184,POSITIVE
8513,0,A12,11,A30,A40,4376,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.009829,NEGATIVE
8513,1,A12,11,A30,A40,4376,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.197446,POSITIVE
8514,0,A12,11,A30,A41,4438,A61,A71,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.120130,NEGATIVE
8514,1,A12,11,A30,A41,4438,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.087146,POSITIVE
8515,0,A12,16,A30,A40,3751,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.002583,NEGATIVE
8515,1,A12,16,A30,A40,3751,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.204692,POSITIVE
8516,0,A12,11,A30,A40,3751,A61,A71,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.116999,NEGATIVE
8516,1,A12,11,A30,A40,3751,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.090276,POSITIVE
8517,0,A12,16,A30,A40,4376,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.101375,NEGATIVE
8517,1,A12,16,A30,A40,4376,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.105900,POSITIVE
8518,0,A12,11,A30,A40,4376,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.044225,NEGATIVE
8518,1,A12,11,A30,A40,4376,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.163050,POSITIVE
8519,0,A12,16,A30,A40,3751,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.036979,NEGATIVE
8519,1,A12,16,A30,A40,3751,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.170296,POSITIVE
8520,0,A11,12,A30,A42,4500,A61,A71,3,A101,1,A123,0,A143,A151,1,A172,1,A191,A202,A91,-0.134927,NEGATIVE
8520,1,A11,12,A30,A42,4500,A61,A71,3,A101,1,A123,1,A143,A151,1,A172,1,A191,A202,A91,0.072348,POSITIVE
8521,0,A11,14,A30,A44,4625,A62,A72,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A202,A91,-0.108943,NEGATIVE
8521,1,A11,14,A30,A44,4625,A62,A72,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A202,A91,0.098332,POSITIVE
8522,0,A11,11,A30,A41,3813,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.120589,NEGATIVE
8522,1,A11,11,A30,A41,3813,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.086687,POSITIVE
8523,0,A11,13,A30,A43,3938,A62,A72,3,A102,1,A123,0,A141,A152,1,A172,1,A191,A202,A91,-0.105813,NEGATIVE
8523,1,A11,13,A30,A43,3938,A62,A72,3,A102,1,A123,1,A141,A152,1,A172,1,A191,A202,A91,0.101462,POSITIVE
8524,0,A11,11,A30,A40,4376,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.097872,NEGATIVE
8524,1,A11,11,A30,A40,4376,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.109404,POSITIVE
8525,0,A11,12,A30,A42,4500,A61,A71,3,A101,1,A121,0,A141,A151,1,A172,1,A191,A202,A91,-0.118542,NEGATIVE
8525,1,A11,12,A30,A42,4500,A61,A71,3,A101,1,A121,1,A141,A151,1,A172,1,A191,A202,A91,0.088734,POSITIVE
8526,0,A11,16,A30,A40,3751,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.090626,NEGATIVE
8526,1,A11,16,A30,A40,3751,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.116650,POSITIVE
8527,0,A11,11,A30,A40,3751,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.205042,NEGATIVE
8527,1,A11,11,A30,A40,3751,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.002233,POSITIVE
8528,0,A11,11,A30,A40,4376,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.150473,NEGATIVE
8528,1,A11,11,A30,A40,4376,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.056802,POSITIVE
8529,0,A11,12,A30,A42,4500,A61,A71,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.146906,NEGATIVE
8529,1,A11,12,A30,A42,4500,A61,A71,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.060369,POSITIVE
8530,0,A11,11,A30,A40,3751,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.033476,NEGATIVE
8530,1,A11,11,A30,A40,3751,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.173800,POSITIVE
8531,0,A11,11,A30,A41,3813,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.143776,NEGATIVE
8531,1,A11,11,A30,A41,3813,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.063499,POSITIVE
8532,0,A11,16,A30,A40,4376,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A202,A91,-0.017851,NEGATIVE
8532,1,A11,16,A30,A40,4376,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A202,A91,0.189424,POSITIVE
8533,0,A11,11,A30,A40,4376,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.132268,NEGATIVE
8533,1,A11,11,A30,A40,4376,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.075008,POSITIVE
8534,0,A11,11,A30,A40,3751,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.015270,NEGATIVE
8534,1,A11,11,A30,A40,3751,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.192006,POSITIVE
8535,0,A11,6,A32,A40,4376,A61,A71,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.114357,NEGATIVE
8535,1,A11,6,A32,A40,4376,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.092918,POSITIVE
8536,0,A12,6,A30,A40,4376,A61,A71,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.124245,NEGATIVE
8536,1,A12,6,A30,A40,4376,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.083030,POSITIVE
8537,0,A12,6,A30,A40,3751,A61,A71,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.007247,NEGATIVE
8537,1,A12,6,A30,A40,3751,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.200028,POSITIVE
8538,0,A11,0,A30,A40,4376,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.098791,NEGATIVE
8538,1,A11,0,A30,A40,4376,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.108484,POSITIVE
8539,0,A11,1,A30,A42,4500,A61,A71,3,A101,1,A123,0,A141,A151,1,A172,1,A191,A202,A91,-0.099614,NEGATIVE
8539,1,A11,1,A30,A42,4500,A61,A71,3,A101,1,A123,1,A141,A151,1,A172,1,A191,A202,A91,0.107661,POSITIVE
8540,0,A11,6,A30,A40,3751,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.113496,NEGATIVE
8540,1,A11,6,A30,A40,3751,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.093780,POSITIVE
8541,0,A11,0,A30,A40,3751,A61,A71,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.205961,NEGATIVE
8541,1,A11,0,A30,A40,3751,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.001314,POSITIVE
8542,0,A11,0,A30,A40,4376,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.080585,NEGATIVE
8542,1,A11,0,A30,A40,4376,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.126690,POSITIVE
8543,0,A11,6,A30,A40,3751,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.095290,NEGATIVE
8543,1,A11,6,A30,A40,3751,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.111985,POSITIVE
8544,0,A11,6,A30,A40,4376,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A202,A91,-0.040722,NEGATIVE
8544,1,A11,6,A30,A40,4376,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A202,A91,0.166554,POSITIVE
8545,0,A11,0,A30,A40,4376,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.133187,NEGATIVE
8545,1,A11,0,A30,A40,4376,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.074088,POSITIVE
8546,0,A11,0,A30,A40,3751,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A202,A91,-0.016189,NEGATIVE
8546,1,A11,0,A30,A40,3751,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A202,A91,0.191086,POSITIVE
8547,0,A11,6,A30,A40,4376,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,-0.022516,NEGATIVE
8547,1,A11,6,A30,A40,4376,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,0.184759,POSITIVE
8548,0,A12,11,A32,A40,4376,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.146643,NEGATIVE
8548,1,A12,11,A32,A40,4376,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.060632,POSITIVE
8549,0,A12,12,A32,A42,4500,A61,A71,3,A101,1,A123,0,A141,A151,1,A172,1,A191,A201,A91,-0.177107,NEGATIVE
8549,1,A12,12,A32,A42,4500,A61,A71,3,A101,1,A123,1,A141,A151,1,A172,1,A191,A201,A91,0.030168,POSITIVE
8550,0,A12,16,A32,A40,4376,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.014021,NEGATIVE
8550,1,A12,16,A32,A40,4376,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.193254,POSITIVE
8551,0,A12,11,A32,A40,4376,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.128437,NEGATIVE
8551,1,A12,11,A32,A40,4376,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.078838,POSITIVE
8552,0,A12,16,A32,A40,4376,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.066623,NEGATIVE
8552,1,A12,16,A32,A40,4376,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.140652,POSITIVE
8553,0,A12,11,A32,A40,4376,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A201,A91,-0.181039,NEGATIVE
8553,1,A12,11,A32,A40,4376,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A201,A91,0.026236,POSITIVE
8554,0,A12,16,A32,A40,4376,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.048417,NEGATIVE
8554,1,A12,16,A32,A40,4376,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.158858,POSITIVE
8555,0,A11,14,A32,A44,4625,A62,A72,3,A102,2,A123,0,A143,A152,2,A172,1,A191,A201,A91,-0.134484,NEGATIVE
8555,1,A11,14,A32,A44,4625,A62,A72,3,A102,2,A123,1,A143,A152,2,A172,1,A191,A201,A91,0.072791,POSITIVE
8556,0,A11,16,A32,A45,4750,A62,A72,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A201,A92,-0.120114,NEGATIVE
8556,1,A11,16,A32,A45,4750,A62,A72,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A201,A92,0.087161,POSITIVE
8557,0,A11,11,A32,A41,4438,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.161160,NEGATIVE
8557,1,A11,11,A32,A41,4438,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.046115,POSITIVE
8558,0,A11,13,A32,A43,4563,A62,A72,3,A102,1,A121,0,A141,A152,1,A172,1,A191,A201,A91,-0.204653,NEGATIVE
8558,1,A11,13,A32,A43,4563,A62,A72,3,A102,1,A121,1,A141,A152,1,A172,1,A191,A201,A91,0.002622,POSITIVE
8559,0,A11,11,A32,A41,4438,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.201644,NEGATIVE
8559,1,A11,11,A32,A41,4438,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.005631,POSITIVE
8560,0,A11,14,A32,A44,4625,A62,A72,1,A102,2,A123,0,A141,A152,2,A172,1,A191,A201,A91,-0.124047,NEGATIVE
8560,1,A11,14,A32,A44,4625,A62,A72,1,A102,2,A123,1,A141,A152,2,A172,1,A191,A201,A91,0.083228,POSITIVE
8561,0,A11,11,A32,A40,4376,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.044913,NEGATIVE
8561,1,A11,11,A32,A40,4376,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.162362,POSITIVE
8562,0,A11,11,A32,A41,4438,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.184348,NEGATIVE
8562,1,A11,11,A32,A41,4438,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.022927,POSITIVE
8563,0,A12,13,A30,A43,4563,A62,A72,3,A102,1,A123,0,A143,A152,1,A172,1,A191,A201,A91,-0.178971,NEGATIVE
8563,1,A12,13,A30,A43,4563,A62,A72,3,A102,1,A123,1,A143,A152,1,A172,1,A191,A201,A91,0.028304,POSITIVE
8564,0,A12,15,A31,A45,4688,A62,A72,3,A102,2,A123,0,A142,A152,2,A173,1,A192,A201,A92,-0.141778,NEGATIVE
8564,1,A12,15,A31,A45,4688,A62,A72,3,A102,2,A123,1,A142,A152,2,A173,1,A192,A201,A92,0.065497,POSITIVE
8565,0,A12,11,A30,A41,4438,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.154034,NEGATIVE
8565,1,A12,11,A30,A41,4438,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.053242,POSITIVE
8566,0,A12,13,A30,A43,4563,A62,A72,3,A102,1,A121,0,A141,A152,1,A172,1,A191,A201,A91,-0.163496,NEGATIVE
8566,1,A12,13,A30,A43,4563,A62,A72,3,A102,1,A121,1,A141,A152,1,A172,1,A191,A201,A91,0.043779,POSITIVE
8567,0,A12,11,A30,A41,4438,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.194517,NEGATIVE
8567,1,A12,11,A30,A41,4438,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.012758,POSITIVE
8568,0,A12,13,A30,A43,4563,A62,A72,1,A102,1,A123,0,A141,A152,1,A172,1,A191,A201,A91,-0.179742,NEGATIVE
8568,1,A12,13,A30,A43,4563,A62,A72,1,A102,1,A123,1,A141,A152,1,A172,1,A191,A201,A91,0.027533,POSITIVE
8569,0,A12,11,A30,A40,4376,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.054802,NEGATIVE
8569,1,A12,11,A30,A40,4376,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.152473,POSITIVE
8570,0,A12,11,A30,A41,4438,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.177221,NEGATIVE
8570,1,A12,11,A30,A41,4438,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.030054,POSITIVE
8571,0,A11,16,A31,A45,4750,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A201,A92,-0.201410,NEGATIVE
8571,1,A11,16,A31,A45,4750,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A201,A92,0.005865,POSITIVE
8572,0,A11,18,A31,A47,4875,A63,A73,3,A103,3,A123,0,A142,A153,3,A173,1,A192,A201,A92,-0.130592,NEGATIVE
8572,1,A11,18,A31,A47,4875,A63,A73,3,A103,3,A123,1,A142,A153,3,A173,1,A192,A201,A92,0.076683,POSITIVE
8573,0,A11,15,A31,A45,4688,A62,A72,3,A102,2,A122,0,A143,A152,2,A173,1,A192,A201,A92,-0.122288,NEGATIVE
8573,1,A11,15,A31,A45,4688,A62,A72,3,A102,2,A122,1,A143,A152,2,A173,1,A192,A201,A92,0.084987,POSITIVE
8574,0,A11,16,A31,A45,4750,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A201,A92,-0.188666,NEGATIVE
8574,1,A11,16,A31,A45,4750,A62,A72,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A201,A92,0.018610,POSITIVE
8575,0,A11,15,A31,A45,4688,A62,A72,1,A102,2,A123,0,A143,A152,2,A173,1,A192,A201,A92,-0.114297,NEGATIVE
8575,1,A11,15,A31,A45,4688,A62,A72,1,A102,2,A123,1,A143,A152,2,A173,1,A192,A201,A92,0.092978,POSITIVE
8576,0,A11,16,A31,A45,4750,A62,A72,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A201,A92,-0.168556,NEGATIVE
8576,1,A11,16,A31,A45,4750,A62,A72,1,A102,2,A123,1,A142,A152,2,A173,1,A192,A201,A92,0.038720,POSITIVE
8577,0,A11,12,A30,A42,4500,A61,A71,1,A101,1,A121,0,A143,A151,1,A172,1,A191,A201,A91,-0.204137,NEGATIVE
8577,1,A11,12,A30,A42,4500,A61,A71,1,A101,1,A121,1,A143,A151,1,A172,1,A191,A201,A91,0.003138,POSITIVE
8578,0,A11,14,A30,A44,4625,A62,A72,1,A102,2,A121,0,A141,A152,2,A172,1,A191,A201,A91,-0.202391,NEGATIVE
8578,1,A11,14,A30,A44,4625,A62,A72,1,A102,2,A121,1,A141,A152,2,A172,1,A191,A201,A91,0.004884,POSITIVE
8579,0,A12,11,A32,A40,3751,A61,A71,3,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.029645,NEGATIVE
8579,1,A12,11,A32,A40,3751,A61,A71,3,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.177631,POSITIVE
8580,0,A12,11,A32,A41,3813,A61,A71,3,A101,1,A123,0,A141,A151,1,A171,1,A191,A201,A91,-0.156961,NEGATIVE
8580,1,A12,11,A32,A41,3813,A61,A71,3,A101,1,A123,1,A141,A151,1,A171,1,A191,A201,A91,0.050315,POSITIVE
8581,0,A12,11,A32,A40,3751,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.011439,NEGATIVE
8581,1,A12,11,A32,A40,3751,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.195836,POSITIVE
8582,0,A12,11,A32,A40,3751,A61,A71,1,A101,1,A123,0,A141,A151,1,A171,1,A191,A201,A91,-0.064041,NEGATIVE
8582,1,A12,11,A32,A40,3751,A61,A71,1,A101,1,A123,1,A141,A151,1,A171,1,A191,A201,A91,0.143234,POSITIVE
8583,0,A11,12,A32,A42,3875,A61,A71,3,A101,1,A123,0,A143,A151,1,A172,1,A191,A201,A91,-0.188774,NEGATIVE
8583,1,A11,12,A32,A42,3875,A61,A71,3,A101,1,A123,1,A143,A151,1,A172,1,A191,A201,A91,0.018502,POSITIVE
8584,0,A11,14,A32,A44,4000,A62,A72,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A201,A91,-0.196820,NEGATIVE
8584,1,A11,14,A32,A44,4000,A62,A72,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A201,A91,0.010455,POSITIVE
8585,0,A11,11,A32,A40,3751,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.117687,NEGATIVE
8585,1,A11,11,A32,A40,3751,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.089588,POSITIVE
8586,0,A11,12,A32,A42,3875,A61,A71,3,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.172388,NEGATIVE
8586,1,A11,12,A32,A42,3875,A61,A71,3,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.034887,POSITIVE
8587,0,A11,11,A32,A40,3751,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.170289,NEGATIVE
8587,1,A11,11,A32,A40,3751,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.036986,POSITIVE
8588,0,A11,12,A32,A42,3875,A61,A71,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A201,A91,-0.200753,NEGATIVE
8588,1,A11,12,A32,A42,3875,A61,A71,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A201,A91,0.006522,POSITIVE
8589,0,A11,16,A32,A40,3751,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.037667,NEGATIVE
8589,1,A11,16,A32,A40,3751,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.169608,POSITIVE
8590,0,A11,11,A32,A40,3751,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.152084,NEGATIVE
8590,1,A11,11,A32,A40,3751,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.055192,POSITIVE
8591,0,A12,12,A30,A42,3875,A61,A71,3,A101,1,A123,0,A143,A151,1,A172,1,A191,A201,A91,-0.164631,NEGATIVE
8591,1,A12,12,A30,A42,3875,A61,A71,3,A101,1,A123,1,A143,A151,1,A172,1,A191,A201,A91,0.042644,POSITIVE
8592,0,A12,14,A30,A44,4000,A62,A72,3,A102,2,A123,0,A141,A152,2,A172,1,A191,A201,A91,-0.138648,NEGATIVE
8592,1,A12,14,A30,A44,4000,A62,A72,3,A102,2,A123,1,A141,A152,2,A172,1,A191,A201,A91,0.068627,POSITIVE
8593,0,A12,11,A30,A40,3751,A61,A71,3,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.127576,NEGATIVE
8593,1,A12,11,A30,A40,3751,A61,A71,3,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.079700,POSITIVE
8594,0,A12,12,A30,A42,3875,A61,A71,3,A101,1,A121,0,A141,A151,1,A172,1,A191,A201,A91,-0.148246,NEGATIVE
8594,1,A12,12,A30,A42,3875,A61,A71,3,A101,1,A121,1,A141,A151,1,A172,1,A191,A201,A91,0.059029,POSITIVE
8595,0,A12,11,A30,A40,3751,A61,A71,1,A101,1,A123,0,A143,A151,1,A171,1,A191,A201,A91,-0.180178,NEGATIVE
8595,1,A12,11,A30,A40,3751,A61,A71,1,A101,1,A123,1,A143,A151,1,A171,1,A191,A201,A91,0.027098,POSITIVE
8596,0,A12,12,A30,A42,3875,A61,A71,1,A101,1,A123,0,A141,A151,1,A172,1,A191,A201,A91,-0.176611,NEGATIVE
8596,1,A12,12,A30,A42,3875,A61,A71,1,A101,1,A123,1,A141,A151,1,A172,1,A191,A201,A91,0.030664,POSITIVE
8597,0,A12,16,A30,A40,3751,A61,A71,1,A101,1,A121,0,A143,A151,1,A171,1,A191,A201,A91,-0.047556,NEGATIVE
8597,1,A12,16,A30,A40,3751,A61,A71,1,A101,1,A121,1,A143,A151,1,A171,1,A191,A201,A91,0.159720,POSITIVE
8598,0,A12,11,A30,A40,3751,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,-0.161972,NEGATIVE
8598,1,A12,11,A30,A40,3751,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,0.045303,POSITIVE
8599,0,A11,15,A31,A45,4063,A62,A72,3,A102,2,A123,0,A143,A152,2,A173,1,A192,A201,A92,-0.187071,NEGATIVE
8599,1,A11,15,A31,A45,4063,A62,A72,3,A102,2,A123,1,A143,A152,2,A173,1,A192,A201,A92,0.020204,POSITIVE
8600,0,A11,17,A31,A46,4187,A62,A72,3,A102,3,A123,0,A142,A152,3,A173,1,A192,A201,A92,-0.127462,NEGATIVE
8600,1,A11,17,A31,A46,4187,A62,A72,3,A102,3,A123,1,A142,A152,3,A173,1,A192,A201,A92,0.079813,POSITIVE
8601,0,A11,13,A30,A43,3938,A62,A72,3,A102,1,A121,0,A143,A152,1,A172,1,A191,A201,A91,-0.186371,NEGATIVE
8601,1,A11,13,A30,A43,3938,A62,A72,3,A102,1,A121,1,A143,A152,1,A172,1,A191,A201,A91,0.020904,POSITIVE
8602,0,A11,15,A31,A45,4063,A62,A72,3,A102,2,A122,0,A142,A152,2,A173,1,A192,A201,A92,-0.173416,NEGATIVE
8602,1,A11,15,A31,A45,4063,A62,A72,3,A102,2,A122,1,A142,A152,2,A173,1,A192,A201,A92,0.033859,POSITIVE
8603,0,A11,13,A30,A43,3938,A62,A72,1,A102,1,A123,0,A143,A152,1,A172,1,A191,A201,A91,-0.202617,NEGATIVE
8603,1,A11,13,A30,A43,3938,A62,A72,1,A102,1,A123,1,A143,A152,1,A172,1,A191,A201,A91,0.004658,POSITIVE
8604,0,A11,15,A31,A45,4063,A62,A72,1,A102,2,A123,0,A142,A152,2,A173,1,A192,A201,A92,-0.165425,NEGATIVE
