age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,prediction
29,Self-emp-inc,10th,6,Separated,Craft-repair,Wife,Black,Female,Asian-Pac-Islander,capital-loss_13,92,Jamaica,0
29,Self-emp-inc,10th,6,Separated,Craft-repair,Wife,Black,Male,Asian-Pac-Islander,capital-loss_13,92,Jamaica,1
73,Without-pay,Some-college,11,Never-married,Other-service,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_10,59,Hungary,1
73,Without-pay,Some-college,11,Never-married,Other-service,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_10,59,Hungary,0
90,Federal-gov,Prof-school,1,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_11,10,Ecuador,0
90,Federal-gov,Prof-school,1,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_11,10,Ecuador,1
99,Self-emp-not-inc,10th,16,Widowed,Farming-fishing,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_5,81,Ireland,0
99,Self-emp-not-inc,10th,16,Widowed,Farming-fishing,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_5,81,Ireland,1
79,Federal-gov,9th,13,Separated,Prof-specialty,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_7,30,Cambodia,1
79,Federal-gov,9th,13,Separated,Prof-specialty,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_7,30,Cambodia,0
94,Self-emp-not-inc,Masters,3,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_14,35,Poland,1
94,Self-emp-not-inc,Masters,3,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_14,35,Poland,0
33,Federal-gov,5th-6th,4,Never-married,Craft-repair,Not-in-family,Black,Female,Amer-Indian-Eskimo,capital-loss_19,30,India,0
33,Federal-gov,5th-6th,4,Never-married,Craft-repair,Not-in-family,Black,Male,Amer-Indian-Eskimo,capital-loss_19,30,India,1
81,State-gov,Prof-school,7,Divorced,Handlers-cleaners,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_11,75,Outlying-US(Guam-USVI-etc),0
81,State-gov,Prof-school,7,Divorced,Handlers-cleaners,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_11,75,Outlying-US(Guam-USVI-etc),1
86,State-gov,11th,12,Never-married,Handlers-cleaners,Unmarried,Black,Male,Amer-Indian-Eskimo,White,9,Holand-Netherlands,1
86,State-gov,11th,12,Never-married,Handlers-cleaners,Unmarried,Black,Female,Amer-Indian-Eskimo,White,9,Holand-Netherlands,0
59,State-gov,12th,16,Married-AF-spouse,Handlers-cleaners,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_7,46,United-States,0
59,State-gov,12th,16,Married-AF-spouse,Handlers-cleaners,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_7,46,United-States,1
60,State-gov,10th,4,Never-married,Handlers-cleaners,Wife,Black,Female,Asian-Pac-Islander,capital-loss_8,20,Vietnam,0
60,State-gov,10th,4,Never-married,Handlers-cleaners,Wife,Black,Male,Asian-Pac-Islander,capital-loss_8,20,Vietnam,1
59,Without-pay,Prof-school,1,Married-AF-spouse,Farming-fishing,Wife,White,Male,Amer-Indian-Eskimo,Other,73,Cuba,1
59,Without-pay,Prof-school,1,Married-AF-spouse,Farming-fishing,Wife,White,Female,Amer-Indian-Eskimo,Other,73,Cuba,0
19,Local-gov,10th,15,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_14,55,Mexico,1
19,Local-gov,10th,15,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_14,55,Mexico,0
47,Self-emp-not-inc,1st-4th,1,Married-spouse-absent,Prof-specialty,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_15,89,China,0
47,Self-emp-not-inc,1st-4th,1,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_15,89,China,1
44,State-gov,Some-college,3,Divorced,Adm-clerical,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_12,71,Italy,1
44,State-gov,Some-college,3,Divorced,Adm-clerical,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_12,71,Italy,0
66,Self-emp-not-inc,HS-grad,1,Divorced,Priv-house-serv,Husband,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_9,92,Portugal,0
66,Self-emp-not-inc,HS-grad,1,Divorced,Priv-house-serv,Husband,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_9,92,Portugal,1
45,State-gov,Some-college,14,Widowed,Tech-support,Wife,Black,Male,Asian-Pac-Islander,capital-loss_12,63,Cambodia,1
45,State-gov,Some-college,14,Widowed,Tech-support,Wife,Black,Female,Asian-Pac-Islander,capital-loss_12,63,Cambodia,0
24,Local-gov,Prof-school,5,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_18,90,Yugoslavia,0
24,Local-gov,Prof-school,5,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_18,90,Yugoslavia,1
24,State-gov,11th,8,Divorced,Handlers-cleaners,Own-child,White,Male,Amer-Indian-Eskimo,capital-loss_9,10,Ireland,1
24,State-gov,11th,8,Divorced,Handlers-cleaners,Own-child,White,Female,Amer-Indian-Eskimo,capital-loss_9,10,Ireland,0
49,Without-pay,Some-college,10,Married-spouse-absent,Transport-moving,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_9,46,Philippines,1
49,Without-pay,Some-college,10,Married-spouse-absent,Transport-moving,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_9,46,Philippines,0
80,Without-pay,9th,9,Never-married,Armed-Forces,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_11,6,Dominican-Republic,1
80,Without-pay,9th,9,Never-married,Armed-Forces,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_11,6,Dominican-Republic,0
100,Self-emp-not-inc,12th,8,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Other,27,Peru,0
100,Self-emp-not-inc,12th,8,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Other,27,Peru,1
39,Self-emp-not-inc,Prof-school,16,Separated,Farming-fishing,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_15,79,Iran,0
39,Self-emp-not-inc,Prof-school,16,Separated,Farming-fishing,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_15,79,Iran,1
60,Self-emp-not-inc,5th-6th,12,Separated,Adm-clerical,Husband,White,Male,Asian-Pac-Islander,capital-loss_5,25,China,1
60,Self-emp-not-inc,5th-6th,12,Separated,Adm-clerical,Husband,White,Female,Asian-Pac-Islander,capital-loss_5,25,China,0
80,Self-emp-not-inc,5th-6th,16,Never-married,Priv-house-serv,Wife,White,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,61,Yugoslavia,1
80,Self-emp-not-inc,5th-6th,16,Never-married,Priv-house-serv,Wife,White,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,61,Yugoslavia,0
83,Self-emp-not-inc,Some-college,6,Never-married,Protective-serv,Not-in-family,White,Male,Amer-Indian-Eskimo,capital-loss_11,71,England,1
83,Self-emp-not-inc,Some-college,6,Never-married,Protective-serv,Not-in-family,White,Female,Amer-Indian-Eskimo,capital-loss_11,71,England,0
64,Without-pay,5th-6th,10,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_19,8,Nicaragua,0
64,Without-pay,5th-6th,10,Separated,Tech-support,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_19,8,Nicaragua,1
88,Self-emp-inc,Prof-school,5,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,White,66,Yugoslavia,0
88,Self-emp-inc,Prof-school,5,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,White,66,Yugoslavia,1
63,Without-pay,Some-college,15,Separated,Farming-fishing,Wife,Black,Male,Asian-Pac-Islander,White,14,Jamaica,1
63,Without-pay,Some-college,15,Separated,Farming-fishing,Wife,Black,Female,Asian-Pac-Islander,White,14,Jamaica,0
24,Federal-gov,Doctorate,4,Married-AF-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,White,90,Nicaragua,0
24,Federal-gov,Doctorate,4,Married-AF-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,White,90,Nicaragua,1
42,State-gov,9th,10,Separated,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,76,Yugoslavia,0
42,State-gov,9th,10,Separated,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,76,Yugoslavia,1
54,Local-gov,Prof-school,6,Divorced,Handlers-cleaners,Husband,Other,Female,Amer-Indian-Eskimo,capital-loss_15,41,Nicaragua,0
54,Local-gov,Prof-school,6,Divorced,Handlers-cleaners,Husband,Other,Male,Amer-Indian-Eskimo,capital-loss_15,41,Nicaragua,1
100,Federal-gov,7th-8th,2,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,26,Holand-Netherlands,0
100,Federal-gov,7th-8th,2,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,26,Holand-Netherlands,1
97,Local-gov,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,98,Yugoslavia,1
97,Local-gov,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,98,Yugoslavia,0
26,State-gov,Preschool,11,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_7,7,United-States,0
26,State-gov,Preschool,11,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_7,7,United-States,1
84,Without-pay,10th,4,Widowed,Prof-specialty,Husband,Black,Male,Black,White,70,Ireland,1
84,Without-pay,10th,4,Widowed,Prof-specialty,Husband,Black,Female,Black,White,70,Ireland,0
100,Self-emp-not-inc,Some-college,4,Separated,Protective-serv,Wife,White,Male,Asian-Pac-Islander,capital-loss_5,91,Germany,1
100,Self-emp-not-inc,Some-college,4,Separated,Protective-serv,Wife,White,Female,Asian-Pac-Islander,capital-loss_5,91,Germany,0
29,Federal-gov,Bachelors,8,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,11,Greece,0
29,Federal-gov,Bachelors,8,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,11,Greece,1
29,Without-pay,9th,8,Widowed,Protective-serv,Wife,Other,Male,Black,capital-loss_14,42,Taiwan,1
29,Without-pay,9th,8,Widowed,Protective-serv,Wife,Other,Female,Black,capital-loss_14,42,Taiwan,0
40,Federal-gov,7th-8th,11,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_13,41,Taiwan,1
40,Federal-gov,7th-8th,11,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_13,41,Taiwan,0
69,Federal-gov,7th-8th,16,Widowed,Armed-Forces,Wife,White,Male,Asian-Pac-Islander,Asian-Pac-Islander,49,Outlying-US(Guam-USVI-etc),1
69,Federal-gov,7th-8th,16,Widowed,Armed-Forces,Wife,White,Female,Asian-Pac-Islander,Asian-Pac-Islander,49,Outlying-US(Guam-USVI-etc),0
42,Without-pay,Some-college,16,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_12,34,Scotland,0
42,Without-pay,Some-college,16,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_12,34,Scotland,1
80,Without-pay,Bachelors,4,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_10,27,El-Salvador,0
80,Without-pay,Bachelors,4,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_10,27,El-Salvador,1
55,Without-pay,Preschool,11,Never-married,Prof-specialty,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_15,20,Columbia,1
55,Without-pay,Preschool,11,Never-married,Prof-specialty,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_15,20,Columbia,0
49,Without-pay,10th,5,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Male,Other,Amer-Indian-Eskimo,25,Poland,1
49,Without-pay,10th,5,Widowed,Protective-serv,Husband,Amer-Indian-Eskimo,Female,Other,Amer-Indian-Eskimo,25,Poland,0
21,Self-emp-not-inc,Prof-school,6,Married-civ-spouse,Prof-specialty,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_10,83,Greece,1
21,Self-emp-not-inc,Prof-school,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_10,83,Greece,0
79,State-gov,Doctorate,6,Never-married,Machine-op-inspct,Own-child,White,Female,Amer-Indian-Eskimo,capital-loss_15,11,France,0
79,State-gov,Doctorate,6,Never-married,Machine-op-inspct,Own-child,White,Male,Amer-Indian-Eskimo,capital-loss_15,11,France,1
34,Self-emp-not-inc,11th,15,Widowed,Sales,Husband,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_9,64,Greece,1
34,Self-emp-not-inc,11th,15,Widowed,Sales,Husband,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_9,64,Greece,0
28,State-gov,Some-college,3,Married-civ-spouse,Craft-repair,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_14,55,Ecuador,0
28,State-gov,Some-college,3,Married-civ-spouse,Craft-repair,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_14,55,Ecuador,1
65,Self-emp-not-inc,7th-8th,1,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,86,Iran,0
65,Self-emp-not-inc,7th-8th,1,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,86,Iran,1
89,State-gov,10th,15,Divorced,Protective-serv,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_11,40,South,1
89,State-gov,10th,15,Divorced,Protective-serv,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_11,40,South,0
59,State-gov,Preschool,6,Never-married,Prof-specialty,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_15,86,Iran,1
59,State-gov,Preschool,6,Never-married,Prof-specialty,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_15,86,Iran,0
44,Self-emp-not-inc,Prof-school,16,Never-married,Priv-house-serv,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_10,15,Columbia,1
44,Self-emp-not-inc,Prof-school,16,Never-married,Priv-house-serv,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_10,15,Columbia,0
19,Self-emp-inc,Bachelors,4,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,Amer-Indian-Eskimo,capital-loss_11,85,Portugal,1
19,Self-emp-inc,Bachelors,4,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Female,Amer-Indian-Eskimo,capital-loss_11,85,Portugal,0
49,Federal-gov,10th,2,Widowed,Priv-house-serv,Own-child,Black,Male,Black,capital-loss_9,30,Dominican-Republic,1
49,Federal-gov,10th,2,Widowed,Priv-house-serv,Own-child,Black,Female,Black,capital-loss_9,30,Dominican-Republic,0
80,Self-emp-inc,12th,6,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_17,17,Laos,1
80,Self-emp-inc,12th,6,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_17,17,Laos,0
14,State-gov,5th-6th,12,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Black,35,Jamaica,1
14,State-gov,5th-6th,12,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Black,35,Jamaica,0
40,Self-emp-not-inc,Some-college,12,Widowed,Other-service,Husband,White,Female,Black,capital-loss_5,67,Haiti,0
40,Self-emp-not-inc,Some-college,12,Widowed,Other-service,Husband,White,Male,Black,capital-loss_5,67,Haiti,1
82,Federal-gov,11th,1,Separated,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_17,25,China,1
82,Federal-gov,11th,1,Separated,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_17,25,China,0
100,Without-pay,Some-college,11,Divorced,Adm-clerical,Wife,White,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,52,Laos,1
100,Without-pay,Some-college,11,Divorced,Adm-clerical,Wife,White,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,52,Laos,0
55,Without-pay,Some-college,16,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,91,Yugoslavia,1
55,Without-pay,Some-college,16,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,91,Yugoslavia,0
14,State-gov,Some-college,16,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_10,28,Nicaragua,1
14,State-gov,Some-college,16,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_10,28,Nicaragua,0
24,Without-pay,10th,10,Separated,Armed-Forces,Wife,Asian-Pac-Islander,Male,Black,Asian-Pac-Islander,91,South,1
24,Without-pay,10th,10,Separated,Armed-Forces,Wife,Asian-Pac-Islander,Female,Black,Asian-Pac-Islander,91,South,0
11,Private,Doctorate,1,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,capital-gain_10,capital-loss_19,64,Dominican-Republic,0
11,Private,Doctorate,1,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,capital-gain_10,capital-loss_19,64,Dominican-Republic,1
11,Federal-gov,10th,6,Divorced,Protective-serv,Husband,Other,Female,Amer-Indian-Eskimo,capital-loss_14,65,Mexico,0
11,Federal-gov,10th,6,Divorced,Protective-serv,Husband,Other,Male,Amer-Indian-Eskimo,capital-loss_14,65,Mexico,1
13,Private,HS-grad,5,Married-civ-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,White,10,Yugoslavia,0
13,Private,HS-grad,5,Married-civ-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,White,10,Yugoslavia,1
31,Federal-gov,10th,5,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_12,30,Germany,1
31,Federal-gov,10th,5,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_12,30,Germany,0
49,Federal-gov,5th-6th,5,Divorced,Handlers-cleaners,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_19,50,Philippines,0
49,Federal-gov,5th-6th,5,Divorced,Handlers-cleaners,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_19,50,Philippines,1
66,State-gov,Prof-school,14,Separated,Farming-fishing,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_15,20,Peru,1
66,State-gov,Prof-school,14,Separated,Farming-fishing,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_15,20,Peru,0
20,Federal-gov,Some-college,14,Widowed,Craft-repair,Wife,White,Female,Asian-Pac-Islander,capital-loss_17,12,Taiwan,0
20,Federal-gov,Some-college,14,Widowed,Craft-repair,Wife,White,Male,Asian-Pac-Islander,capital-loss_17,12,Taiwan,1
78,Self-emp-inc,Doctorate,15,Never-married,Transport-moving,Husband,White,Male,Amer-Indian-Eskimo,Asian-Pac-Islander,45,Cuba,1
78,Self-emp-inc,Doctorate,15,Never-married,Transport-moving,Husband,White,Female,Amer-Indian-Eskimo,Asian-Pac-Islander,45,Cuba,0
19,State-gov,12th,3,Widowed,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,capital-gain_5,capital-loss_14,90,Cambodia,0
19,State-gov,12th,3,Widowed,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,capital-gain_5,capital-loss_14,90,Cambodia,1
18,State-gov,Some-college,5,Separated,Priv-house-serv,Wife,Asian-Pac-Islander,Male,Black,capital-loss_10,69,Jamaica,1
18,State-gov,Some-college,5,Separated,Priv-house-serv,Wife,Asian-Pac-Islander,Female,Black,capital-loss_10,69,Jamaica,0
52,Without-pay,Some-college,6,Widowed,Prof-specialty,Wife,Other,Female,Black,capital-loss_13,40,Taiwan,0
52,Without-pay,Some-college,6,Widowed,Prof-specialty,Wife,Other,Male,Black,capital-loss_13,40,Taiwan,1
99,Without-pay,7th-8th,6,Widowed,Craft-repair,Unmarried,Other,Female,Asian-Pac-Islander,capital-loss_11,64,Peru,0
99,Without-pay,7th-8th,6,Widowed,Craft-repair,Unmarried,Other,Male,Asian-Pac-Islander,capital-loss_11,64,Peru,1
10,State-gov,Some-college,7,Separated,Protective-serv,Husband,White,Male,capital-gain_10,capital-loss_19,98,Germany,1
10,State-gov,Some-college,7,Separated,Protective-serv,Husband,White,Female,capital-gain_10,capital-loss_19,98,Germany,0
70,Without-pay,9th,14,Never-married,Exec-managerial,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_8,8,France,1
70,Without-pay,9th,14,Never-married,Exec-managerial,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_8,8,France,0
70,Self-emp-inc,11th,4,Separated,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_9,24,Outlying-US(Guam-USVI-etc),0
70,Self-emp-inc,11th,4,Separated,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_9,24,Outlying-US(Guam-USVI-etc),1
75,State-gov,Masters,11,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,Amer-Indian-Eskimo,Other,22,Holand-Netherlands,0
75,State-gov,Masters,11,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,Amer-Indian-Eskimo,Other,22,Holand-Netherlands,1
79,Without-pay,Some-college,1,Married-spouse-absent,Tech-support,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_5,2,South,1
79,Without-pay,Some-college,1,Married-spouse-absent,Tech-support,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_5,2,South,0
68,Without-pay,Assoc-voc,2,Separated,Handlers-cleaners,Wife,Other,Male,Black,capital-loss_5,56,Hungary,1
68,Without-pay,Assoc-voc,2,Separated,Handlers-cleaners,Wife,Other,Female,Black,capital-loss_5,56,Hungary,0
95,Self-emp-not-inc,Preschool,1,Married-civ-spouse,Prof-specialty,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_9,26,Italy,1
95,Self-emp-not-inc,Preschool,1,Married-civ-spouse,Prof-specialty,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_9,26,Italy,0
79,Self-emp-inc,HS-grad,1,Never-married,Adm-clerical,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_15,78,Greece,1
79,Self-emp-inc,HS-grad,1,Never-married,Adm-clerical,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_15,78,Greece,0
10,Private,7th-8th,1,Separated,Adm-clerical,Husband,Black,Female,Black,capital-loss_14,35,Dominican-Republic,0
10,Private,7th-8th,1,Separated,Adm-clerical,Husband,Black,Male,Black,capital-loss_14,35,Dominican-Republic,1
74,State-gov,Assoc-voc,15,Married-AF-spouse,Handlers-cleaners,Unmarried,Other,Male,Amer-Indian-Eskimo,Black,5,Portugal,1
74,State-gov,Assoc-voc,15,Married-AF-spouse,Handlers-cleaners,Unmarried,Other,Female,Amer-Indian-Eskimo,Black,5,Portugal,0
67,State-gov,10th,16,Widowed,Tech-support,Wife,Other,Male,Asian-Pac-Islander,capital-loss_5,42,El-Salvador,1
67,State-gov,10th,16,Widowed,Tech-support,Wife,Other,Female,Asian-Pac-Islander,capital-loss_5,42,El-Salvador,0
100,Without-pay,Doctorate,15,Widowed,Sales,Husband,Black,Male,Amer-Indian-Eskimo,capital-loss_11,67,Mexico,1
100,Without-pay,Doctorate,15,Widowed,Sales,Husband,Black,Female,Amer-Indian-Eskimo,capital-loss_11,67,Mexico,0
100,Federal-gov,Some-college,5,Widowed,Armed-Forces,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_17,92,Dominican-Republic,0
100,Federal-gov,Some-college,5,Widowed,Armed-Forces,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_17,92,Dominican-Republic,1
76,Without-pay,Prof-school,16,Separated,Prof-specialty,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_10,75,Thailand,1
76,Without-pay,Prof-school,16,Separated,Prof-specialty,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_10,75,Thailand,0
66,Local-gov,7th-8th,1,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,Black,capital-loss_6,51,Honduras,1
66,Local-gov,7th-8th,1,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,Black,capital-loss_6,51,Honduras,0
43,Self-emp-not-inc,Masters,6,Married-AF-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_11,71,Peru,1
43,Self-emp-not-inc,Masters,6,Married-AF-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_11,71,Peru,0
60,Federal-gov,5th-6th,12,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,White,71,Honduras,1
60,Federal-gov,5th-6th,12,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,White,71,Honduras,0
63,Without-pay,HS-grad,11,Never-married,Protective-serv,Husband,Black,Female,Amer-Indian-Eskimo,capital-loss_8,100,Guatemala,0
63,Without-pay,HS-grad,11,Never-married,Protective-serv,Husband,Black,Male,Amer-Indian-Eskimo,capital-loss_8,100,Guatemala,1
20,Federal-gov,7th-8th,16,Divorced,Prof-specialty,Husband,Black,Male,Black,capital-loss_18,95,Honduras,1
20,Federal-gov,7th-8th,16,Divorced,Prof-specialty,Husband,Black,Female,Black,capital-loss_18,95,Honduras,0
36,Federal-gov,5th-6th,15,Widowed,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_5,73,Mexico,0
36,Federal-gov,5th-6th,15,Widowed,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_5,73,Mexico,1
