investment_as_income_percentage,people_liable_for,age,residence_since,savings,credit_amount,skill_level,purpose,installment_plans,sex,foreign_worker,decision,status,month,other_debtors,credit_history,telephone,property,employment,housing,number_of_credits
1,1,0,3,A63,12250,A173,A47,A142,A92,A202,0,A11,38,A103,A32,A192,A123,A72,A153,3
1,1,1,3,A63,12250,A173,A47,A142,A92,A202,0,A11,38,A103,A32,A192,A123,A72,A153,3
1,1,0,2,A62,12000,A173,A45,A142,A92,A202,0,A11,36,A102,A32,A192,A122,A72,A152,2
1,1,1,2,A62,12000,A173,A45,A142,A92,A202,0,A11,36,A102,A32,A192,A122,A72,A152,2
3,1,0,2,A62,11875,A173,A45,A143,A92,A202,0,A12,35,A102,A31,A192,A123,A73,A152,2
3,1,1,2,A62,11875,A173,A45,A143,A92,A202,0,A12,35,A102,A31,A192,A123,A73,A152,2
3,1,0,1,A62,11625,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A121,A73,A152,1
3,1,1,1,A62,11625,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A121,A73,A152,1
3,1,0,3,A62,12125,A173,A46,A142,A92,A202,0,A12,37,A102,A31,A192,A123,A73,A152,3
3,1,1,3,A62,12125,A173,A46,A142,A92,A202,0,A12,37,A102,A31,A192,A123,A73,A152,3
3,1,0,2,A62,11875,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A122,A73,A152,2
3,1,1,2,A62,11875,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A122,A73,A152,2
3,1,0,3,A62,12125,A173,A46,A143,A92,A202,0,A12,37,A102,A31,A192,A123,A72,A152,3
3,1,1,3,A62,12125,A173,A46,A143,A92,A202,0,A12,37,A102,A31,A192,A123,A72,A152,3
3,1,0,2,A62,11875,A173,A45,A143,A92,A202,0,A12,35,A102,A31,A192,A122,A72,A152,2
3,1,1,2,A62,11875,A173,A45,A143,A92,A202,0,A12,35,A102,A31,A192,A122,A72,A152,2
3,1,0,3,A63,12375,A174,A48,A142,A92,A202,0,A12,39,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,12375,A174,A48,A142,A92,A202,0,A12,39,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A62,12125,A173,A46,A142,A92,A202,0,A12,37,A102,A31,A192,A122,A72,A152,3
3,1,1,3,A62,12125,A173,A46,A142,A92,A202,0,A12,37,A102,A31,A192,A122,A72,A152,3
1,1,0,1,A62,11625,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A123,A73,A152,1
1,1,1,1,A62,11625,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A123,A73,A152,1
1,1,0,1,A61,11251,A171,A40,A143,A91,A202,0,A12,31,A101,A30,A191,A121,A73,A151,1
1,1,1,1,A61,11251,A171,A40,A143,A91,A202,0,A12,31,A101,A30,A191,A121,A73,A151,1
1,1,0,2,A62,11875,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A123,A73,A152,2
1,1,1,2,A62,11875,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A123,A73,A152,2
1,1,0,1,A62,11625,A172,A43,A141,A91,A202,0,A12,33,A102,A30,A191,A121,A73,A152,1
1,1,1,1,A62,11625,A172,A43,A141,A91,A202,0,A12,33,A102,A30,A191,A121,A73,A152,1
1,1,0,2,A62,11875,A173,A45,A143,A92,A202,0,A12,35,A102,A31,A192,A123,A72,A152,2
1,1,1,2,A62,11875,A173,A45,A143,A92,A202,0,A12,35,A102,A31,A192,A123,A72,A152,2
1,1,0,1,A62,11625,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A121,A71,A152,1
1,1,1,1,A62,11625,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A121,A71,A152,1
1,1,0,3,A62,12125,A173,A46,A142,A92,A202,0,A12,37,A102,A31,A192,A123,A72,A152,3
1,1,1,3,A62,12125,A173,A46,A142,A92,A202,0,A12,37,A102,A31,A192,A123,A72,A152,3
1,1,0,2,A62,11875,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A122,A72,A152,2
1,1,1,2,A62,11875,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A122,A72,A152,2
3,1,0,3,A63,12375,A174,A48,A143,A92,A202,0,A11,39,A103,A31,A192,A123,A73,A153,3
3,1,1,3,A63,12375,A174,A48,A143,A92,A202,0,A11,39,A103,A31,A192,A123,A73,A153,3
3,1,0,3,A62,12125,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A122,A73,A152,3
3,1,1,3,A62,12125,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A122,A73,A152,3
3,1,0,3,A63,12437,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A73,A153,3
3,1,1,3,A63,12437,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A73,A153,3
3,1,0,3,A63,11812,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A73,A153,3
3,1,1,3,A63,11812,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A73,A153,3
3,1,0,3,A63,11812,A174,A44,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A73,A153,3
3,1,1,3,A63,11812,A174,A44,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A73,A153,3
3,1,0,3,A63,12375,A174,A48,A142,A92,A202,0,A11,39,A103,A31,A192,A122,A73,A153,3
3,1,1,3,A63,12375,A174,A48,A142,A92,A202,0,A11,39,A103,A31,A192,A122,A73,A153,3
3,1,0,3,A63,12437,A174,A49,A143,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,12437,A174,A49,A143,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A63,11812,A174,A49,A143,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,11812,A174,A49,A143,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A63,11812,A174,A44,A143,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,11812,A174,A44,A143,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A63,12375,A174,A48,A143,A92,A202,0,A11,39,A103,A31,A192,A122,A72,A153,3
3,1,1,3,A63,12375,A174,A48,A143,A92,A202,0,A11,39,A103,A31,A192,A122,A72,A153,3
3,1,0,3,A63,11812,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,11812,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A63,12437,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A122,A72,A153,3
3,1,1,3,A63,12437,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A122,A72,A153,3
3,1,0,3,A63,11812,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A122,A72,A153,3
3,1,1,3,A63,11812,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A122,A72,A153,3
3,1,0,3,A63,11812,A174,A44,A142,A92,A202,0,A11,34,A103,A31,A192,A122,A72,A153,3
3,1,1,3,A63,11812,A174,A44,A142,A92,A202,0,A11,34,A103,A31,A192,A122,A72,A153,3
1,1,0,3,A62,12125,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A123,A73,A152,3
1,1,1,3,A62,12125,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A123,A73,A152,3
1,1,0,2,A62,11875,A173,A45,A143,A92,A202,0,A11,35,A102,A31,A192,A122,A73,A152,2
1,1,1,2,A62,11875,A173,A45,A143,A92,A202,0,A11,35,A102,A31,A192,A122,A73,A152,2
1,1,0,3,A63,12375,A174,A48,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A73,A153,3
1,1,1,3,A63,12375,A174,A48,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A73,A153,3
1,1,0,3,A62,12125,A173,A46,A142,A92,A202,0,A11,37,A102,A31,A192,A122,A73,A152,3
1,1,1,3,A62,12125,A173,A46,A142,A92,A202,0,A11,37,A102,A31,A192,A122,A73,A152,3
1,1,0,3,A63,12375,A174,A48,A143,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
1,1,1,3,A63,12375,A174,A48,A143,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
1,1,0,3,A62,12125,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A122,A72,A152,3
1,1,1,3,A62,12125,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A122,A72,A152,3
1,1,0,3,A63,12437,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
1,1,1,3,A63,12437,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
1,1,0,3,A63,11812,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
1,1,1,3,A63,11812,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
1,1,0,3,A63,11812,A174,A44,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
1,1,1,3,A63,11812,A174,A44,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
1,1,0,3,A63,12375,A174,A48,A142,A92,A202,0,A11,39,A103,A31,A192,A122,A72,A153,3
1,1,1,3,A63,12375,A174,A48,A142,A92,A202,0,A11,39,A103,A31,A192,A122,A72,A153,3
3,1,0,1,A61,10001,A171,A40,A143,A91,A202,1,A12,31,A101,A32,A191,A123,A73,A151,1
3,1,1,1,A61,10001,A171,A40,A143,A91,A202,1,A12,31,A101,A32,A191,A123,A73,A151,1
3,1,0,1,A61,10626,A171,A40,A143,A91,A202,1,A12,36,A101,A32,A191,A121,A73,A151,1
3,1,1,1,A61,10626,A171,A40,A143,A91,A202,1,A12,36,A101,A32,A191,A121,A73,A151,1
3,1,0,1,A61,10250,A172,A42,A141,A91,A202,0,A12,32,A101,A32,A191,A123,A73,A151,1
3,1,1,1,A61,10250,A172,A42,A141,A91,A202,0,A12,32,A101,A32,A191,A123,A73,A151,1
3,1,0,1,A61,10001,A171,A40,A141,A91,A202,1,A12,31,A101,A32,A191,A121,A73,A151,1
3,1,1,1,A61,10001,A171,A40,A141,A91,A202,1,A12,31,A101,A32,A191,A121,A73,A151,1
1,1,0,1,A61,10626,A171,A40,A143,A91,A202,1,A12,31,A101,A32,A191,A123,A73,A151,1
1,1,1,1,A61,10626,A171,A40,A143,A91,A202,1,A12,31,A101,A32,A191,A123,A73,A151,1
1,1,0,1,A61,10001,A171,A40,A143,A91,A202,1,A12,36,A101,A32,A191,A123,A73,A151,1
1,1,1,1,A61,10001,A171,A40,A143,A91,A202,1,A12,36,A101,A32,A191,A123,A73,A151,1
1,1,0,1,A61,10001,A171,A40,A141,A91,A202,0,A12,31,A101,A32,A191,A123,A73,A151,1
1,1,1,1,A61,10001,A171,A40,A141,A91,A202,0,A12,31,A101,A32,A191,A123,A73,A151,1
1,1,0,1,A61,10626,A171,A40,A141,A91,A202,1,A12,31,A101,A32,A191,A121,A73,A151,1
1,1,1,1,A61,10626,A171,A40,A141,A91,A202,1,A12,31,A101,A32,A191,A121,A73,A151,1
1,1,0,1,A61,10001,A171,A40,A141,A91,A202,1,A12,36,A101,A32,A191,A121,A73,A151,1
1,1,1,1,A61,10001,A171,A40,A141,A91,A202,1,A12,36,A101,A32,A191,A121,A73,A151,1
3,1,0,1,A61,10250,A172,A42,A143,A91,A202,0,A12,32,A101,A32,A191,A123,A71,A151,1
3,1,1,1,A61,10250,A172,A42,A143,A91,A202,0,A12,32,A101,A32,A191,A123,A71,A151,1
3,1,0,1,A61,10001,A171,A40,A143,A91,A202,1,A12,31,A101,A32,A191,A121,A71,A151,1
3,1,1,1,A61,10001,A171,A40,A143,A91,A202,1,A12,31,A101,A32,A191,A121,A71,A151,1
3,1,0,2,A62,10500,A172,A44,A141,A91,A202,0,A12,34,A102,A32,A191,A123,A71,A152,2
3,1,1,2,A62,10500,A172,A44,A141,A91,A202,0,A12,34,A102,A32,A191,A123,A71,A152,2
3,1,0,1,A61,10250,A172,A42,A141,A91,A202,0,A12,32,A101,A32,A191,A121,A71,A151,1
3,1,1,1,A61,10250,A172,A42,A141,A91,A202,0,A12,32,A101,A32,A191,A121,A71,A151,1
1,1,0,1,A61,10001,A171,A40,A143,A91,A202,0,A12,31,A101,A32,A191,A123,A71,A151,1
1,1,1,1,A61,10001,A171,A40,A143,A91,A202,0,A12,31,A101,A32,A191,A123,A71,A151,1
1,1,0,1,A61,10626,A171,A40,A143,A91,A202,1,A12,31,A101,A32,A191,A121,A71,A151,1
1,1,1,1,A61,10626,A171,A40,A143,A91,A202,1,A12,31,A101,A32,A191,A121,A71,A151,1
1,1,0,1,A61,10001,A171,A40,A143,A91,A202,1,A12,36,A101,A32,A191,A121,A71,A151,1
1,1,1,1,A61,10001,A171,A40,A143,A91,A202,1,A12,36,A101,A32,A191,A121,A71,A151,1
1,1,0,1,A61,10250,A172,A42,A141,A91,A202,0,A12,32,A101,A32,A191,A123,A71,A151,1
1,1,1,1,A61,10250,A172,A42,A141,A91,A202,0,A12,32,A101,A32,A191,A123,A71,A151,1
1,1,0,1,A61,10001,A171,A40,A141,A91,A202,0,A12,31,A101,A32,A191,A121,A71,A151,1
1,1,1,1,A61,10001,A171,A40,A141,A91,A202,0,A12,31,A101,A32,A191,A121,A71,A151,1
3,1,0,1,A62,10375,A172,A43,A143,A91,A202,0,A11,33,A102,A32,A191,A123,A73,A152,1
3,1,1,1,A62,10375,A172,A43,A143,A91,A202,0,A11,33,A102,A32,A191,A123,A73,A152,1
3,1,0,1,A61,10001,A171,A40,A143,A91,A202,0,A11,31,A101,A32,A191,A121,A73,A151,1
3,1,1,1,A61,10001,A171,A40,A143,A91,A202,0,A11,31,A101,A32,A191,A121,A73,A151,1
3,1,0,2,A62,10750,A173,A45,A142,A92,A202,0,A11,36,A102,A32,A192,A123,A73,A152,2
3,1,1,2,A62,10750,A173,A45,A142,A92,A202,0,A11,36,A102,A32,A192,A123,A73,A152,2
3,1,0,1,A62,10375,A172,A43,A141,A91,A202,0,A11,33,A102,A32,A191,A121,A73,A152,1
3,1,1,1,A62,10375,A172,A43,A141,A91,A202,0,A11,33,A102,A32,A191,A121,A73,A152,1
3,1,0,2,A62,10750,A173,A45,A143,A92,A202,0,A11,36,A102,A32,A192,A123,A72,A152,2
3,1,1,2,A62,10750,A173,A45,A143,A92,A202,0,A11,36,A102,A32,A192,A123,A72,A152,2
3,1,0,1,A62,10375,A172,A43,A143,A91,A202,0,A11,33,A102,A32,A191,A121,A71,A152,1
3,1,1,1,A62,10375,A172,A43,A143,A91,A202,0,A11,33,A102,A32,A191,A121,A71,A152,1
3,1,0,3,A63,11000,A173,A47,A142,A92,A202,0,A11,38,A103,A32,A192,A123,A72,A153,3
3,1,1,3,A63,11000,A173,A47,A142,A92,A202,0,A11,38,A103,A32,A192,A123,A72,A153,3
3,1,0,2,A62,10750,A173,A45,A142,A92,A202,0,A11,36,A102,A32,A192,A122,A72,A152,2
3,1,1,2,A62,10750,A173,A45,A142,A92,A202,0,A11,36,A102,A32,A192,A122,A72,A152,2
1,1,0,1,A61,10125,A171,A41,A143,A91,A202,0,A11,31,A101,A32,A191,A123,A73,A151,1
1,1,1,1,A61,10125,A171,A41,A143,A91,A202,0,A11,31,A101,A32,A191,A123,A73,A151,1
1,1,0,1,A61,10626,A171,A45,A143,A91,A202,1,A11,36,A101,A32,A191,A121,A73,A151,1
1,1,1,1,A61,10626,A171,A45,A143,A91,A202,1,A11,36,A101,A32,A191,A121,A73,A151,1
1,1,0,1,A61,10626,A171,A40,A143,A91,A202,1,A11,31,A101,A32,A191,A121,A73,A151,1
1,1,1,1,A61,10626,A171,A40,A143,A91,A202,1,A11,31,A101,A32,A191,A121,A73,A151,1
1,1,0,1,A61,10001,A171,A40,A143,A91,A202,1,A11,36,A101,A32,A191,A121,A73,A151,1
1,1,1,1,A61,10001,A171,A40,A143,A91,A202,1,A11,36,A101,A32,A191,A121,A73,A151,1
1,1,0,2,A62,10500,A172,A44,A141,A91,A202,0,A11,34,A102,A32,A191,A123,A73,A152,2
1,1,1,2,A62,10500,A172,A44,A141,A91,A202,0,A11,34,A102,A32,A191,A123,A73,A152,2
1,1,0,1,A61,10125,A171,A41,A141,A91,A202,0,A11,31,A101,A32,A191,A121,A73,A151,1
1,1,1,1,A61,10125,A171,A41,A141,A91,A202,0,A11,31,A101,A32,A191,A121,A73,A151,1
1,1,0,2,A62,10500,A172,A44,A143,A91,A202,0,A11,34,A102,A32,A191,A123,A71,A152,2
1,1,1,2,A62,10500,A172,A44,A143,A91,A202,0,A11,34,A102,A32,A191,A123,A71,A152,2
1,1,0,1,A61,10125,A171,A41,A143,A91,A202,0,A11,31,A101,A32,A191,A121,A71,A151,1
1,1,1,1,A61,10125,A171,A41,A143,A91,A202,0,A11,31,A101,A32,A191,A121,A71,A151,1
1,1,0,2,A62,10750,A173,A45,A142,A92,A202,0,A11,36,A102,A32,A192,A123,A72,A152,2
1,1,1,2,A62,10750,A173,A45,A142,A92,A202,0,A11,36,A102,A32,A192,A123,A72,A152,2
1,1,0,2,A62,10500,A172,A44,A141,A91,A202,0,A11,34,A102,A32,A191,A121,A71,A152,2
1,1,1,2,A62,10500,A172,A44,A141,A91,A202,0,A11,34,A102,A32,A191,A121,A71,A152,2
3,1,0,1,A62,10375,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A123,A73,A152,1
3,1,1,1,A62,10375,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A123,A73,A152,1
3,1,0,1,A61,10001,A171,A40,A143,A91,A202,0,A12,31,A101,A30,A191,A121,A73,A151,1
3,1,1,1,A61,10001,A171,A40,A143,A91,A202,0,A12,31,A101,A30,A191,A121,A73,A151,1
3,1,0,2,A62,10625,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A123,A73,A152,2
3,1,1,2,A62,10625,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A123,A73,A152,2
3,1,0,1,A62,10375,A172,A43,A141,A91,A202,0,A12,33,A102,A30,A191,A121,A73,A152,1
3,1,1,1,A62,10375,A172,A43,A141,A91,A202,0,A12,33,A102,A30,A191,A121,A73,A152,1
3,1,0,2,A62,10625,A173,A45,A143,A92,A202,0,A12,35,A102,A31,A192,A123,A72,A152,2
3,1,1,2,A62,10625,A173,A45,A143,A92,A202,0,A12,35,A102,A31,A192,A123,A72,A152,2
3,1,0,1,A62,10375,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A121,A71,A152,1
3,1,1,1,A62,10375,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A121,A71,A152,1
3,1,0,3,A62,10875,A173,A46,A142,A92,A202,0,A12,37,A102,A31,A192,A123,A72,A152,3
3,1,1,3,A62,10875,A173,A46,A142,A92,A202,0,A12,37,A102,A31,A192,A123,A72,A152,3
3,1,0,2,A62,10625,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A122,A72,A152,2
3,1,1,2,A62,10625,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A122,A72,A152,2
1,1,0,1,A61,10125,A171,A41,A143,A91,A202,0,A12,31,A101,A30,A191,A123,A73,A151,1
1,1,1,1,A61,10125,A171,A41,A143,A91,A202,0,A12,31,A101,A30,A191,A123,A73,A151,1
1,1,0,1,A61,10626,A171,A45,A143,A91,A202,1,A12,36,A101,A30,A191,A121,A73,A151,1
1,1,1,1,A61,10626,A171,A45,A143,A91,A202,1,A12,36,A101,A30,A191,A121,A73,A151,1
1,1,0,1,A61,10626,A171,A40,A143,A91,A202,1,A12,31,A101,A30,A191,A121,A73,A151,1
1,1,1,1,A61,10626,A171,A40,A143,A91,A202,1,A12,31,A101,A30,A191,A121,A73,A151,1
1,1,0,1,A61,10001,A171,A40,A143,A91,A202,1,A12,36,A101,A30,A191,A121,A73,A151,1
1,1,1,1,A61,10001,A171,A40,A143,A91,A202,1,A12,36,A101,A30,A191,A121,A73,A151,1
1,1,0,1,A62,10375,A172,A43,A141,A91,A202,0,A12,33,A102,A30,A191,A123,A73,A152,1
1,1,1,1,A62,10375,A172,A43,A141,A91,A202,0,A12,33,A102,A30,A191,A123,A73,A152,1
1,1,0,1,A61,10125,A171,A41,A141,A91,A202,0,A12,31,A101,A30,A191,A121,A73,A151,1
1,1,1,1,A61,10125,A171,A41,A141,A91,A202,0,A12,31,A101,A30,A191,A121,A73,A151,1
1,1,0,1,A62,10375,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A123,A71,A152,1
1,1,1,1,A62,10375,A172,A43,A143,A91,A202,0,A12,33,A102,A30,A191,A123,A71,A152,1
1,1,0,1,A61,10125,A171,A41,A143,A91,A202,0,A12,31,A101,A30,A191,A121,A71,A151,1
1,1,1,1,A61,10125,A171,A41,A143,A91,A202,0,A12,31,A101,A30,A191,A121,A71,A151,1
1,1,0,2,A62,10625,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A123,A72,A152,2
1,1,1,2,A62,10625,A173,A45,A142,A92,A202,0,A12,35,A102,A31,A192,A123,A72,A152,2
1,1,0,1,A62,10375,A172,A43,A141,A91,A202,0,A12,33,A102,A30,A191,A121,A71,A152,1
1,1,1,1,A62,10375,A172,A43,A141,A91,A202,0,A12,33,A102,A30,A191,A121,A71,A152,1
3,1,0,2,A62,10750,A173,A45,A143,A92,A202,0,A11,36,A102,A31,A192,A123,A73,A152,2
3,1,1,2,A62,10750,A173,A45,A143,A92,A202,0,A11,36,A102,A31,A192,A123,A73,A152,2
3,1,0,2,A62,10500,A172,A44,A143,A91,A202,0,A11,34,A102,A30,A191,A121,A73,A152,2
3,1,1,2,A62,10500,A172,A44,A143,A91,A202,0,A11,34,A102,A30,A191,A121,A73,A152,2
3,1,0,3,A63,11000,A173,A47,A142,A92,A202,0,A11,38,A103,A31,A192,A123,A73,A153,3
3,1,1,3,A63,11000,A173,A47,A142,A92,A202,0,A11,38,A103,A31,A192,A123,A73,A153,3
3,1,0,3,A62,10875,A173,A46,A142,A92,A202,0,A11,37,A102,A31,A192,A122,A73,A152,3
3,1,1,3,A62,10875,A173,A46,A142,A92,A202,0,A11,37,A102,A31,A192,A122,A73,A152,3
3,1,0,3,A63,11000,A173,A47,A143,A92,A202,0,A11,38,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,11000,A173,A47,A143,A92,A202,0,A11,38,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A62,10875,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A122,A72,A152,3
3,1,1,3,A62,10875,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A122,A72,A152,3
3,1,0,3,A63,11187,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,11187,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A63,11187,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,11187,A174,A49,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A63,10562,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,10562,A174,A49,A142,A92,A202,0,A11,39,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A63,10562,A174,A44,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,1,3,A63,10562,A174,A44,A142,A92,A202,0,A11,34,A103,A31,A192,A123,A72,A153,3
3,1,0,3,A63,11000,A173,A47,A142,A92,A202,0,A11,38,A103,A31,A192,A122,A72,A153,3
3,1,1,3,A63,11000,A173,A47,A142,A92,A202,0,A11,38,A103,A31,A192,A122,A72,A153,3
1,1,0,2,A62,10500,A172,A44,A143,A91,A202,0,A11,34,A102,A30,A191,A123,A73,A152,2
1,1,1,2,A62,10500,A172,A44,A143,A91,A202,0,A11,34,A102,A30,A191,A123,A73,A152,2
1,1,0,1,A61,10250,A172,A42,A143,A91,A202,0,A11,32,A101,A30,A191,A121,A73,A151,1
1,1,1,1,A61,10250,A172,A42,A143,A91,A202,0,A11,32,A101,A30,A191,A121,A73,A151,1
1,1,0,2,A62,10750,A173,A45,A142,A92,A202,0,A11,36,A102,A31,A192,A123,A73,A152,2
1,1,1,2,A62,10750,A173,A45,A142,A92,A202,0,A11,36,A102,A31,A192,A123,A73,A152,2
1,1,0,2,A62,10625,A173,A45,A142,A92,A202,0,A11,35,A102,A31,A192,A122,A73,A152,2
1,1,1,2,A62,10625,A173,A45,A142,A92,A202,0,A11,35,A102,A31,A192,A122,A73,A152,2
1,1,0,3,A62,10875,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A123,A72,A152,3
1,1,1,3,A62,10875,A173,A46,A143,A92,A202,0,A11,37,A102,A31,A192,A123,A72,A152,3
1,1,0,2,A62,10625,A173,A45,A143,A92,A202,0,A11,35,A102,A31,A192,A122,A72,A152,2
1,1,1,2,A62,10625,A173,A45,A143,A92,A202,0,A11,35,A102,A31,A192,A122,A72,A152,2
1,1,0,3,A63,11000,A173,A47,A142,A92,A202,0,A11,38,A103,A31,A192,A123,A72,A153,3
1,1,1,3,A63,11000,A173,A47,A142,A92,A202,0,A11,38,A103,A31,A192,A123,A72,A153,3
1,1,0,3,A62,10875,A173,A46,A142,A92,A202,0,A11,37,A102,A31,A192,A122,A72,A152,3
1,1,1,3,A62,10875,A173,A46,A142,A92,A202,0,A11,37,A102,A31,A192,A122,A72,A152,3
3,1,0,1,A61,11251,A171,A40,A143,A91,A202,1,A12,21,A101,A32,A191,A123,A73,A151,1
3,1,1,1,A61,11251,A171,A40,A143,A91,A202,1,A12,21,A101,A32,A191,A123,A73,A151,1
3,1,0,1,A61,11876,A171,A40,A143,A91,A202,1,A12,26,A101,A32,A191,A121,A73,A151,1
3,1,1,1,A61,11876,A171,A40,A143,A91,A202,1,A12,26,A101,A32,A191,A121,A73,A151,1
3,1,0,1,A61,11500,A172,A42,A141,A91,A202,0,A12,22,A101,A32,A191,A123,A73,A151,1
3,1,1,1,A61,11500,A172,A42,A141,A91,A202,0,A12,22,A101,A32,A191,A123,A73,A151,1
3,1,0,1,A61,11251,A171,A40,A141,A91,A202,1,A12,21,A101,A32,A191,A121,A73,A151,1
3,1,1,1,A61,11251,A171,A40,A141,A91,A202,1,A12,21,A101,A32,A191,A121,A73,A151,1
1,1,0,1,A61,11876,A171,A40,A143,A91,A202,1,A12,26,A101,A32,A191,A123,A73,A151,1
1,1,1,1,A61,11876,A171,A40,A143,A91,A202,1,A12,26,A101,A32,A191,A123,A73,A151,1
1,1,0,1,A61,11251,A171,A40,A141,A91,A202,0,A12,21,A101,A32,A191,A123,A73,A151,1
1,1,1,1,A61,11251,A171,A40,A141,A91,A202,0,A12,21,A101,A32,A191,A123,A73,A151,1
1,1,0,1,A61,11876,A171,A40,A141,A91,A202,1,A12,26,A101,A32,A191,A121,A73,A151,1
1,1,1,1,A61,11876,A171,A40,A141,A91,A202,1,A12,26,A101,A32,A191,A121,A73,A151,1
3,1,0,1,A61,11500,A172,A42,A143,A91,A202,0,A12,22,A101,A32,A191,A123,A71,A151,1
3,1,1,1,A61,11500,A172,A42,A143,A91,A202,0,A12,22,A101,A32,A191,A123,A71,A151,1
3,1,0,1,A61,11251,A171,A40,A143,A91,A202,1,A12,21,A101,A32,A191,A121,A71,A151,1
3,1,1,1,A61,11251,A171,A40,A143,A91,A202,1,A12,21,A101,A32,A191,A121,A71,A151,1
