age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,prediction
89,Without-pay,5th-6th,16,Never-married,Exec-managerial,Wife,Other,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,25,Holand-Netherlands,0.50027928498463,1
89,Without-pay,5th-6th,16,Never-married,Exec-managerial,Wife,Other,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,25,Holand-Netherlands,0.43879479570375707,0
17,State-gov,5th-6th,4,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,Black,capital-loss_12,20,Holand-Netherlands,0.43879597727325115,0
17,State-gov,5th-6th,4,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,Black,capital-loss_12,20,Holand-Netherlands,0.5002649910499902,1
22,Federal-gov,10th,7,Separated,Craft-repair,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_19,90,Germany,0.5280019923069433,1
22,Federal-gov,10th,7,Separated,Craft-repair,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_19,90,Germany,0.4960994058906174,0
74,Without-pay,Bachelors,3,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_12,7,Trinadad&Tobago,0.46685031677951433,0
74,Without-pay,Bachelors,3,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_12,7,Trinadad&Tobago,0.5920399381637904,1
100,Without-pay,7th-8th,16,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_6,11,Yugoslavia,0.3768399013253311,0
100,Without-pay,7th-8th,16,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_6,11,Yugoslavia,0.5005538796603045,1
70,Self-emp-not-inc,12th,16,Divorced,Farming-fishing,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_7,86,Yugoslavia,0.38149896787298243,0
70,Self-emp-not-inc,12th,16,Divorced,Farming-fishing,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_7,86,Yugoslavia,0.5055018268092779,1
34,Without-pay,Assoc-acdm,1,Divorced,Other-service,Unmarried,White,Male,Amer-Indian-Eskimo,Asian-Pac-Islander,64,China,0.523659855954485,1
34,Without-pay,Assoc-acdm,1,Divorced,Other-service,Unmarried,White,Female,Amer-Indian-Eskimo,Asian-Pac-Islander,64,China,0.4817943328782634,0
68,State-gov,10th,13,Never-married,Sales,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_6,20,Trinadad&Tobago,0.5002425946104899,1
68,State-gov,10th,13,Never-married,Sales,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_6,20,Trinadad&Tobago,0.43879781934881557,0
52,Federal-gov,11th,5,Widowed,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_14,55,Thailand,0.5005245765609068,1
52,Federal-gov,11th,5,Widowed,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_14,55,Thailand,0.43877451097919057,0
12,Federal-gov,Some-college,9,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,Black,Other,33,India,0.4387836478866073,0
12,Federal-gov,Some-college,9,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,Black,Other,33,India,0.5004139839656878,1
34,Self-emp-inc,Masters,6,Married-AF-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_17,91,Scotland,0.4982927545198171,0
34,Self-emp-inc,Masters,6,Married-AF-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_17,91,Scotland,0.6220760426846824,1
10,State-gov,7th-8th,1,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,19,Germany,0.4956300812544566,0
10,State-gov,7th-8th,1,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,19,Germany,0.6491824515849477,1
92,Without-pay,Bachelors,3,Divorced,Craft-repair,Husband,White,Male,Asian-Pac-Islander,capital-loss_7,92,South,0.5005287861342731,1
92,Without-pay,Bachelors,3,Divorced,Craft-repair,Husband,White,Female,Asian-Pac-Islander,capital-loss_7,92,South,0.3768163305786245,0
14,Without-pay,Preschool,15,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,31,Mexico,0.623573355967376,1
14,Without-pay,Preschool,15,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,31,Mexico,0.49988615885573645,0
64,State-gov,Assoc-voc,8,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_8,42,Hong,0.5003141089860639,1
64,State-gov,Assoc-voc,8,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_8,42,Hong,0.4387918968250192,0
77,State-gov,Some-college,16,Never-married,Handlers-cleaners,Wife,Other,Female,Amer-Indian-Eskimo,White,13,Peru,0.43877885559183816,0
77,State-gov,Some-college,16,Never-married,Handlers-cleaners,Wife,Other,Male,Amer-Indian-Eskimo,White,13,Peru,0.5004718861072924,1
45,Self-emp-inc,10th,11,Widowed,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_12,42,Hong,0.5004148780347453,1
45,Self-emp-inc,10th,11,Widowed,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_12,42,Hong,0.43878356715872946,0
71,Self-emp-not-inc,Preschool,15,Separated,Transport-moving,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_10,34,Haiti,0.4388048353970883,0
71,Self-emp-not-inc,Preschool,15,Separated,Transport-moving,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_10,34,Haiti,0.5001579001493415,1
65,State-gov,Bachelors,6,Never-married,Machine-op-inspct,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_16,55,Greece,0.4589257980547565,0
65,State-gov,Bachelors,6,Never-married,Machine-op-inspct,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_16,55,Greece,0.5986210758319893,1
61,Federal-gov,10th,14,Widowed,Transport-moving,Other-relative,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_14,27,Holand-Netherlands,0.43880498951557806,0
61,Federal-gov,10th,14,Widowed,Transport-moving,Other-relative,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_14,27,Holand-Netherlands,0.5001560449549557,1
64,Self-emp-not-inc,9th,11,Separated,Craft-repair,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_16,40,Ecuador,0.500566083696014,1
64,Self-emp-not-inc,9th,11,Separated,Craft-repair,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_16,40,Ecuador,0.438771054376846,0
55,State-gov,Assoc-voc,6,Separated,Priv-house-serv,Wife,Other,Female,Asian-Pac-Islander,capital-loss_15,8,Dominican-Republic,0.4388052537187309,0
55,State-gov,Assoc-voc,6,Separated,Priv-house-serv,Wife,Other,Male,Asian-Pac-Islander,capital-loss_15,8,Dominican-Republic,0.5001527555239358,1
76,Federal-gov,Assoc-acdm,6,Separated,Machine-op-inspct,Other-relative,Other,Male,Amer-Indian-Eskimo,capital-loss_15,56,United-States,0.5004073268764151,1
76,Federal-gov,Assoc-acdm,6,Separated,Machine-op-inspct,Other-relative,Other,Female,Amer-Indian-Eskimo,capital-loss_15,56,United-States,0.4387841909651421,0
24,State-gov,Assoc-voc,6,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_19,40,Laos,0.6184259407281097,1
24,State-gov,Assoc-voc,6,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_19,40,Laos,0.4944186778114492,0
44,Self-emp-not-inc,5th-6th,16,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,74,Iran,0.5005659272340219,1
44,Self-emp-not-inc,5th-6th,16,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,74,Iran,0.43877106171569824,0
17,Self-emp-not-inc,Preschool,13,Never-married,Protective-serv,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_16,68,Honduras,0.5000916793932177,1
17,Self-emp-not-inc,Preschool,13,Never-married,Protective-serv,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_16,68,Honduras,0.438810302941208,0
57,Local-gov,Some-college,11,Separated,Exec-managerial,Not-in-family,Black,Female,Amer-Indian-Eskimo,capital-loss_16,20,Thailand,0.43880172367391457,0
57,Local-gov,Some-college,11,Separated,Exec-managerial,Not-in-family,Black,Male,Amer-Indian-Eskimo,capital-loss_16,20,Thailand,0.5001954734225823,1
41,Without-pay,5th-6th,16,Never-married,Transport-moving,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_10,27,Ecuador,0.5003004707034333,1
41,Without-pay,5th-6th,16,Never-married,Transport-moving,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_10,27,Ecuador,0.43879303435921574,0
76,Without-pay,Some-college,11,Never-married,Craft-repair,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_10,43,Hungary,0.4387707461450784,0
76,Without-pay,Some-college,11,Never-married,Craft-repair,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_10,43,Hungary,0.5005697903550785,1
29,Self-emp-not-inc,Preschool,11,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,4,Laos,0.6235432189270684,1
29,Self-emp-not-inc,Preschool,11,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,4,Laos,0.4998540021520623,0
49,Private,7th-8th,16,Never-married,Sales,Wife,Other,Male,Amer-Indian-Eskimo,White,49,Peru,0.5002997889755543,1
49,Private,7th-8th,16,Never-married,Sales,Wife,Other,Female,Amer-Indian-Eskimo,White,49,Peru,0.4387930857317431,0
12,State-gov,Some-college,11,Married-civ-spouse,Protective-serv,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_8,27,El-Salvador,0.5002841539375044,1
12,State-gov,Some-college,11,Married-civ-spouse,Protective-serv,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_8,27,El-Salvador,0.43879437738428884,0
49,Self-emp-not-inc,11th,3,Never-married,Other-service,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_19,87,El-Salvador,0.43879075195254175,0
49,Self-emp-not-inc,11th,3,Never-married,Other-service,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_19,87,El-Salvador,0.5003280043131471,1
51,Self-emp-inc,Prof-school,4,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Male,Black,capital-loss_9,41,China,0.500161487603533,1
51,Self-emp-inc,Prof-school,4,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Female,Black,capital-loss_9,41,China,0.43880454183809275,0
91,Local-gov,9th,12,Widowed,Sales,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_15,15,Outlying-US(Guam-USVI-etc),0.4387999549843502,0
91,Local-gov,9th,12,Widowed,Sales,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_15,15,Outlying-US(Guam-USVI-etc),0.5002168454093878,1
15,State-gov,Prof-school,10,Widowed,Priv-house-serv,Husband,Black,Female,Black,capital-loss_14,40,United-States,0.43877700619476656,0
15,State-gov,Prof-school,10,Widowed,Priv-house-serv,Husband,Black,Male,Black,capital-loss_14,40,United-States,0.5004936753099304,1
99,Without-pay,10th,1,Separated,Craft-repair,Husband,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_10,27,Yugoslavia,0.5080694887855425,1
99,Without-pay,10th,1,Separated,Craft-repair,Husband,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_10,27,Yugoslavia,0.4632911432062397,0
72,State-gov,Masters,4,Never-married,Handlers-cleaners,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_18,35,Taiwan,0.5350688063967463,1
72,State-gov,Masters,4,Never-married,Handlers-cleaners,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_18,35,Taiwan,0.4817619398555019,0
84,Local-gov,10th,6,Separated,Handlers-cleaners,Not-in-family,Black,Male,Amer-Indian-Eskimo,capital-loss_11,86,Puerto-Rico,0.5005173085274243,1
84,Local-gov,10th,6,Separated,Handlers-cleaners,Not-in-family,Black,Female,Amer-Indian-Eskimo,capital-loss_11,86,Puerto-Rico,0.4387750907495924,0
94,State-gov,Prof-school,15,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Other,84,United-States,0.5001199170924082,1
94,State-gov,Prof-school,15,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Other,84,United-States,0.4388079764810217,0
28,State-gov,7th-8th,9,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Black,Other,39,Yugoslavia,0.4388169007088586,0
28,State-gov,7th-8th,9,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Black,Other,39,Yugoslavia,0.5000117942690827,1
100,Private,5th-6th,6,Married-spouse-absent,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_17,10,Vietnam,0.39224486516945034,0
100,Private,5th-6th,6,Married-spouse-absent,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_17,10,Vietnam,0.5168218616840361,1
20,Federal-gov,Prof-school,4,Widowed,Handlers-cleaners,Husband,White,Male,Black,capital-loss_14,88,Puerto-Rico,0.5000511109827169,1
20,Federal-gov,Prof-school,4,Widowed,Handlers-cleaners,Husband,White,Female,Black,capital-loss_14,88,Puerto-Rico,0.438813649525878,0
87,State-gov,Assoc-voc,5,Widowed,Transport-moving,Wife,Other,Female,Asian-Pac-Islander,capital-loss_13,96,South,0.4388065160231624,0
87,State-gov,Assoc-voc,5,Widowed,Transport-moving,Wife,Other,Male,Asian-Pac-Islander,capital-loss_13,96,South,0.5001378580892916,1
74,Local-gov,Some-college,16,Widowed,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,24,England,0.5002667009577537,1
74,Local-gov,Some-college,16,Widowed,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,24,England,0.4387958378333368,0
41,Self-emp-not-inc,5th-6th,16,Never-married,Tech-support,Unmarried,Black,Female,Amer-Indian-Eskimo,capital-loss_6,64,Mexico,0.4387976945866723,0
41,Self-emp-not-inc,5th-6th,16,Never-married,Tech-support,Unmarried,Black,Male,Amer-Indian-Eskimo,capital-loss_6,64,Mexico,0.5002441741332022,1
34,Without-pay,Prof-school,16,Never-married,Handlers-cleaners,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_15,13,Yugoslavia,0.5000012032687664,1
34,Without-pay,Prof-school,16,Never-married,Handlers-cleaners,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_15,13,Yugoslavia,0.438817825425519,0
12,Federal-gov,Some-college,6,Separated,Sales,Other-relative,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_19,18,United-States,0.5000798441462883,1
12,Federal-gov,Some-college,6,Separated,Sales,Other-relative,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_19,18,United-States,0.43881131572282345,0
75,State-gov,1st-4th,16,Never-married,Exec-managerial,Wife,White,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,93,United-States,0.4388053638033882,0
75,State-gov,1st-4th,16,Never-married,Exec-managerial,Wife,White,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,93,United-States,0.5001515746070206,1
39,State-gov,7th-8th,5,Widowed,Protective-serv,Unmarried,White,Male,Other,Other,68,Yugoslavia,0.5002567618859612,1
39,State-gov,7th-8th,5,Widowed,Protective-serv,Unmarried,White,Female,Other,Other,68,Yugoslavia,0.43879663043929407,0
20,Without-pay,Prof-school,3,Divorced,Prof-specialty,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_5,11,Ecuador,0.5007926274901912,1
20,Without-pay,Prof-school,3,Divorced,Prof-specialty,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_5,11,Ecuador,0.45970551971881457,0
76,Federal-gov,11th,2,Never-married,Protective-serv,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_14,12,Canada,0.5004538110142551,1
76,Federal-gov,11th,2,Never-married,Protective-serv,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_14,12,Canada,0.4387803600629326,0
90,Self-emp-inc,9th,7,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_18,52,Honduras,0.5002841539375044,1
90,Self-emp-inc,9th,7,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_18,52,Honduras,0.43879437738428884,0
22,State-gov,Some-college,8,Never-married,Farming-fishing,Other-relative,White,Male,Black,White,13,Taiwan,0.5002695210016989,1
22,State-gov,Some-college,8,Never-married,Farming-fishing,Other-relative,White,Female,Black,White,13,Taiwan,0.4387955662924788,0
53,State-gov,Some-college,4,Separated,Exec-managerial,Own-child,White,Female,Asian-Pac-Islander,capital-loss_19,29,Philippines,0.4388149778866869,0
53,State-gov,Some-college,4,Separated,Exec-managerial,Own-child,White,Male,Asian-Pac-Islander,capital-loss_19,29,Philippines,0.5000356361269348,1
33,State-gov,Preschool,16,Widowed,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,Black,Black,35,Trinadad&Tobago,0.6193613720104455,1
33,State-gov,Preschool,16,Widowed,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,Black,Black,35,Trinadad&Tobago,0.4770698236386328,0
83,State-gov,Bachelors,11,Never-married,Exec-managerial,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_5,70,Cambodia,0.5000287555157822,1
83,State-gov,Bachelors,11,Never-married,Exec-managerial,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_5,70,Cambodia,0.4388155136346646,0
66,Self-emp-not-inc,Some-college,1,Widowed,Adm-clerical,Own-child,White,Female,Other,Asian-Pac-Islander,74,Greece,0.43880087969322307,0
66,Self-emp-not-inc,Some-college,1,Widowed,Adm-clerical,Own-child,White,Male,Other,Asian-Pac-Islander,74,Greece,0.5002057030680951,1
83,Self-emp-not-inc,Bachelors,3,Never-married,Prof-specialty,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_13,87,France,0.4387895703861168,0
83,Self-emp-not-inc,Bachelors,3,Never-married,Prof-specialty,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_13,87,France,0.5003422758938676,1
81,Self-emp-not-inc,1st-4th,2,Separated,Priv-house-serv,Other-relative,Other,Female,Black,Amer-Indian-Eskimo,46,Guatemala,0.43881332660957073,0
81,Self-emp-not-inc,1st-4th,2,Separated,Priv-house-serv,Other-relative,Other,Male,Black,Amer-Indian-Eskimo,46,Guatemala,0.5000552050767085,1
11,Self-emp-not-inc,Some-college,16,Separated,Exec-managerial,Wife,Black,Male,Black,Amer-Indian-Eskimo,29,Iran,0.5001996680988033,1
11,Self-emp-not-inc,Some-college,16,Separated,Exec-managerial,Wife,Black,Female,Black,Amer-Indian-Eskimo,29,Iran,0.4388013860815955,0
100,Without-pay,Some-college,2,Married-civ-spouse,Priv-house-serv,Unmarried,Black,Male,Amer-Indian-Eskimo,Other,11,India,0.5190413588634313,1
100,Without-pay,Some-college,2,Married-civ-spouse,Priv-house-serv,Unmarried,Black,Female,Amer-Indian-Eskimo,Other,11,India,0.39835931214939,0
28,State-gov,Assoc-voc,16,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_19,14,South,0.5000162757933082,1
28,State-gov,Assoc-voc,16,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_19,14,South,0.43881655577497497,0
75,State-gov,Bachelors,2,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_12,55,United-States,0.43881576316116866,0
75,State-gov,Bachelors,2,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_12,55,United-States,0.5000259913503889,1
11,Without-pay,Assoc-voc,16,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,Black,capital-loss_5,49,Cambodia,0.4387977312814195,0
11,Without-pay,Assoc-voc,16,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,Black,capital-loss_5,49,Cambodia,0.5002437718019457,1
39,Local-gov,9th,7,Widowed,Transport-moving,Wife,Asian-Pac-Islander,Male,Black,capital-loss_7,38,Yugoslavia,0.5004685929535815,1
39,Local-gov,9th,7,Widowed,Transport-moving,Wife,Asian-Pac-Islander,Female,Black,capital-loss_7,38,Yugoslavia,0.4387790904360324,0
55,State-gov,5th-6th,16,Widowed,Tech-support,Unmarried,Other,Female,Asian-Pac-Islander,capital-loss_9,25,Guatemala,0.43879360679602253,0
55,State-gov,5th-6th,16,Widowed,Tech-support,Unmarried,Other,Male,Asian-Pac-Islander,capital-loss_9,25,Guatemala,0.5002935416659232,1
17,State-gov,Some-college,5,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Other,36,Vietnam,0.5263246477532225,1
17,State-gov,Some-college,5,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Other,36,Vietnam,0.40550958695714684,0
53,State-gov,5th-6th,11,Widowed,Protective-serv,Own-child,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_11,80,England,0.5003236680770812,1
53,State-gov,5th-6th,11,Widowed,Protective-serv,Own-child,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_11,80,England,0.4387911115598523,0
32,Self-emp-inc,10th,16,Never-married,Transport-moving,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_7,31,Hungary,0.4387959479174789,0
32,Self-emp-inc,10th,16,Never-married,Transport-moving,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_7,31,Hungary,0.500265210842056,1
10,Without-pay,Prof-school,11,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_10,52,Honduras,0.5000962130713509,1
10,Without-pay,Prof-school,11,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_10,52,Honduras,0.43880994333046724,0
13,State-gov,Masters,15,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_9,70,Ireland,0.5418711086600956,1
13,State-gov,Masters,15,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_9,70,Ireland,0.4471472441940975,0
26,Without-pay,HS-grad,6,Separated,Other-service,Other-relative,Amer-Indian-Eskimo,Male,Black,capital-loss_8,40,Honduras,0.5005460714612863,1
26,Without-pay,HS-grad,6,Separated,Other-service,Other-relative,Amer-Indian-Eskimo,Female,Black,capital-loss_8,40,Honduras,0.438772705619263,0
66,Without-pay,Some-college,16,Separated,Sales,Not-in-family,White,Female,Asian-Pac-Islander,Black,51,Ireland,0.4388027584681151,0
66,Without-pay,Some-college,16,Separated,Sales,Not-in-family,White,Male,Asian-Pac-Islander,Black,51,Ireland,0.5001829229213643,1
70,Without-pay,1st-4th,16,Married-spouse-absent,Tech-support,Wife,Other,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,7,Yugoslavia,0.4270805001688548,0
70,Without-pay,1st-4th,16,Married-spouse-absent,Tech-support,Wife,Other,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,7,Yugoslavia,0.5525827865314338,1
62,Private,Bachelors,6,Married-spouse-absent,Prof-specialty,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_5,73,France,0.5004954634475243,1
62,Private,Bachelors,6,Married-spouse-absent,Prof-specialty,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_5,73,France,0.43877689611166115,0
67,Without-pay,Assoc-voc,16,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_9,46,Cambodia,0.5005494055921021,1
67,Without-pay,Assoc-voc,16,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_9,46,Cambodia,0.43877243408152794,0
24,Self-emp-not-inc,Doctorate,1,Divorced,Adm-clerical,Own-child,Other,Female,Black,Amer-Indian-Eskimo,55,United-States,0.49387810798312076,0
24,Self-emp-not-inc,Doctorate,1,Divorced,Adm-clerical,Own-child,Other,Male,Black,Amer-Indian-Eskimo,55,United-States,0.6179153972453184,1
10,Federal-gov,7th-8th,6,Divorced,Adm-clerical,Husband,White,Male,Amer-Indian-Eskimo,capital-loss_14,65,Ireland,0.5303777804676749,1
10,Federal-gov,7th-8th,6,Divorced,Adm-clerical,Husband,White,Female,Amer-Indian-Eskimo,capital-loss_14,65,Ireland,0.4984830105657808,0
100,State-gov,Bachelors,5,Married-AF-spouse,Handlers-cleaners,Unmarried,White,Female,Asian-Pac-Islander,capital-loss_12,35,Yugoslavia,0.45790418295213037,0
100,State-gov,Bachelors,5,Married-AF-spouse,Handlers-cleaners,Unmarried,White,Male,Asian-Pac-Islander,capital-loss_12,35,Yugoslavia,0.583319521252102,1
50,Federal-gov,9th,11,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,Amer-Indian-Eskimo,Black,29,France,0.5002268664383174,1
50,Federal-gov,9th,11,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Female,Amer-Indian-Eskimo,Black,29,France,0.43879912568230967,0
69,Self-emp-not-inc,10th,12,Married-civ-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,16,Poland,0.4992660624589772,0
69,Self-emp-not-inc,10th,12,Married-civ-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,16,Poland,0.6229908872838591,1
43,Self-emp-inc,Some-college,1,Divorced,Adm-clerical,Unmarried,Other,Female,Amer-Indian-Eskimo,capital-loss_10,85,India,0.49867550220950574,0
43,Self-emp-inc,Some-college,1,Divorced,Adm-clerical,Unmarried,Other,Male,Amer-Indian-Eskimo,capital-loss_10,85,India,0.6224359106890667,1
64,State-gov,HS-grad,6,Married-spouse-absent,Exec-managerial,Own-child,Black,Female,Amer-Indian-Eskimo,capital-loss_9,29,England,0.43881521273509794,0
64,State-gov,HS-grad,6,Married-spouse-absent,Exec-managerial,Own-child,Black,Male,Amer-Indian-Eskimo,capital-loss_9,29,England,0.5000324621796153,1
58,State-gov,Some-college,16,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_6,20,Iran,0.5004188752684569,1
