age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,race,relationship,sex,workclass
80,Amer-Indian-Eskimo,capital-loss_13,1,5th-6th,10,70,Separated,Farming-fishing,Black,Unmarried,Male,Without-pay
64,Amer-Indian-Eskimo,capital-loss_9,0,Bachelors,16,40,Separated,Exec-managerial,Amer-Indian-Eskimo,Wife,Female,State-gov
64,Amer-Indian-Eskimo,capital-loss_9,1,Bachelors,16,40,Separated,Exec-managerial,Amer-Indian-Eskimo,Wife,Male,State-gov
33,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,HS-grad,16,11,Married-spouse-absent,Transport-moving,Black,Wife,Male,Federal-gov
33,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,HS-grad,16,11,Married-spouse-absent,Transport-moving,Black,Wife,Female,Federal-gov
15,Black,capital-loss_19,1,Prof-school,6,75,Widowed,Tech-support,White,Wife,Male,Without-pay
15,Black,capital-loss_19,0,Prof-school,6,75,Widowed,Tech-support,White,Wife,Female,Without-pay
92,Amer-Indian-Eskimo,capital-loss_15,1,HS-grad,5,99,Widowed,Exec-managerial,Amer-Indian-Eskimo,Wife,Male,Federal-gov
92,Amer-Indian-Eskimo,capital-loss_15,0,HS-grad,5,99,Widowed,Exec-managerial,Amer-Indian-Eskimo,Wife,Female,Federal-gov
87,Amer-Indian-Eskimo,capital-loss_5,1,1st-4th,16,81,Separated,Handlers-cleaners,White,Wife,Male,Without-pay
87,Amer-Indian-Eskimo,capital-loss_5,0,1st-4th,16,81,Separated,Handlers-cleaners,White,Wife,Female,Without-pay
43,Black,capital-loss_6,1,Some-college,11,70,Widowed,Armed-Forces,Other,Not-in-family,Male,State-gov
43,Black,capital-loss_6,0,Some-college,11,70,Widowed,Armed-Forces,Other,Not-in-family,Female,State-gov
35,Amer-Indian-Eskimo,capital-loss_16,0,12th,12,35,Never-married,Sales,White,Wife,Female,Without-pay
35,Amer-Indian-Eskimo,capital-loss_16,1,12th,12,35,Never-married,Sales,White,Wife,Male,Without-pay
84,Asian-Pac-Islander,White,0,Some-college,10,23,Separated,Craft-repair,Amer-Indian-Eskimo,Wife,Female,Without-pay
84,Asian-Pac-Islander,White,1,Some-college,10,23,Separated,Craft-repair,Amer-Indian-Eskimo,Wife,Male,Without-pay
65,Amer-Indian-Eskimo,capital-loss_18,1,Assoc-voc,3,78,Never-married,Protective-serv,Other,Own-child,Male,State-gov
65,Amer-Indian-Eskimo,capital-loss_18,0,Assoc-voc,3,78,Never-married,Protective-serv,Other,Own-child,Female,State-gov
95,Amer-Indian-Eskimo,capital-loss_5,1,Prof-school,16,44,Separated,Other-service,Black,Not-in-family,Male,State-gov
95,Amer-Indian-Eskimo,capital-loss_5,0,Prof-school,16,44,Separated,Other-service,Black,Not-in-family,Female,State-gov
77,Amer-Indian-Eskimo,White,1,7th-8th,7,16,Married-AF-spouse,Adm-clerical,Asian-Pac-Islander,Wife,Male,Private
77,Amer-Indian-Eskimo,White,0,7th-8th,7,16,Married-AF-spouse,Adm-clerical,Asian-Pac-Islander,Wife,Female,Private
11,capital-gain_5,capital-loss_19,1,Some-college,16,62,Married-AF-spouse,Craft-repair,White,Wife,Male,Private
11,capital-gain_5,capital-loss_19,0,Some-college,16,62,Married-AF-spouse,Craft-repair,White,Wife,Female,Private
68,Amer-Indian-Eskimo,capital-loss_14,0,Prof-school,6,81,Never-married,Handlers-cleaners,Black,Wife,Female,Without-pay
68,Amer-Indian-Eskimo,capital-loss_14,1,Prof-school,6,81,Never-married,Handlers-cleaners,Black,Wife,Male,Without-pay
57,Asian-Pac-Islander,capital-loss_14,0,1st-4th,7,99,Widowed,Protective-serv,Amer-Indian-Eskimo,Wife,Female,State-gov
57,Asian-Pac-Islander,capital-loss_14,1,1st-4th,7,99,Widowed,Protective-serv,Amer-Indian-Eskimo,Wife,Male,State-gov
22,Amer-Indian-Eskimo,capital-loss_14,1,5th-6th,15,66,Never-married,Transport-moving,White,Not-in-family,Male,Without-pay
22,Amer-Indian-Eskimo,capital-loss_14,0,5th-6th,15,66,Never-married,Transport-moving,White,Not-in-family,Female,Without-pay
50,Amer-Indian-Eskimo,capital-loss_15,0,5th-6th,11,26,Never-married,Farming-fishing,White,Wife,Female,Without-pay
50,Amer-Indian-Eskimo,capital-loss_15,1,5th-6th,11,26,Never-married,Farming-fishing,White,Wife,Male,Without-pay
79,Amer-Indian-Eskimo,Black,0,Some-college,2,3,Divorced,Protective-serv,Other,Not-in-family,Female,Private
79,Amer-Indian-Eskimo,Black,1,Some-college,2,3,Divorced,Protective-serv,Other,Not-in-family,Male,Private
48,Black,capital-loss_10,0,5th-6th,6,16,Widowed,Craft-repair,Other,Not-in-family,Female,Self-emp-inc
48,Black,capital-loss_10,1,5th-6th,6,16,Widowed,Craft-repair,Other,Not-in-family,Male,Self-emp-inc
30,Black,Black,0,12th,16,96,Widowed,Transport-moving,White,Wife,Female,Without-pay
30,Black,Black,1,12th,16,96,Widowed,Transport-moving,White,Wife,Male,Without-pay
50,Amer-Indian-Eskimo,capital-loss_10,1,7th-8th,16,57,Divorced,Transport-moving,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
50,Amer-Indian-Eskimo,capital-loss_10,0,7th-8th,16,57,Divorced,Transport-moving,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
22,Amer-Indian-Eskimo,capital-loss_14,0,Some-college,15,65,Separated,Adm-clerical,Asian-Pac-Islander,Wife,Female,Federal-gov
22,Amer-Indian-Eskimo,capital-loss_14,1,Some-college,15,65,Separated,Adm-clerical,Asian-Pac-Islander,Wife,Male,Federal-gov
80,Amer-Indian-Eskimo,capital-loss_10,1,7th-8th,11,100,Separated,Protective-serv,White,Unmarried,Male,Self-emp-not-inc
80,Amer-Indian-Eskimo,capital-loss_10,0,7th-8th,11,100,Separated,Protective-serv,White,Unmarried,Female,Self-emp-not-inc
100,Amer-Indian-Eskimo,capital-loss_6,1,7th-8th,11,41,Separated,Farming-fishing,Asian-Pac-Islander,Unmarried,Male,Self-emp-inc
100,Amer-Indian-Eskimo,capital-loss_6,0,7th-8th,11,41,Separated,Farming-fishing,Asian-Pac-Islander,Unmarried,Female,Self-emp-inc
63,Black,capital-loss_5,0,Masters,2,76,Separated,Sales,White,Unmarried,Female,Self-emp-not-inc
63,Black,capital-loss_5,1,Masters,2,76,Separated,Sales,White,Unmarried,Male,Self-emp-not-inc
10,Amer-Indian-Eskimo,capital-loss_19,0,7th-8th,11,74,Divorced,Farming-fishing,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
10,Amer-Indian-Eskimo,capital-loss_19,1,7th-8th,11,74,Divorced,Farming-fishing,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
39,Asian-Pac-Islander,White,0,Some-college,2,35,Married-civ-spouse,Protective-serv,White,Unmarried,Female,Federal-gov
39,Asian-Pac-Islander,White,1,Some-college,2,35,Married-civ-spouse,Protective-serv,White,Unmarried,Male,Federal-gov
29,Amer-Indian-Eskimo,capital-loss_15,0,12th,5,62,Divorced,Protective-serv,Asian-Pac-Islander,Own-child,Female,Without-pay
29,Amer-Indian-Eskimo,capital-loss_15,1,12th,5,62,Divorced,Protective-serv,Asian-Pac-Islander,Own-child,Male,Without-pay
11,capital-gain_10,capital-loss_19,1,10th,5,85,Separated,Farming-fishing,White,Husband,Male,Federal-gov
11,capital-gain_10,capital-loss_19,0,10th,5,85,Separated,Farming-fishing,White,Husband,Female,Federal-gov
100,Amer-Indian-Eskimo,capital-loss_16,1,Prof-school,3,75,Divorced,Adm-clerical,Black,Husband,Male,State-gov
100,Amer-Indian-Eskimo,capital-loss_16,0,Prof-school,3,75,Divorced,Adm-clerical,Black,Husband,Female,State-gov
20,Other,Amer-Indian-Eskimo,0,Assoc-acdm,4,86,Separated,Prof-specialty,White,Other-relative,Female,State-gov
20,Other,Amer-Indian-Eskimo,1,Assoc-acdm,4,86,Separated,Prof-specialty,White,Other-relative,Male,State-gov
85,Amer-Indian-Eskimo,Other,1,5th-6th,16,89,Separated,Craft-repair,Amer-Indian-Eskimo,Unmarried,Male,Without-pay
85,Amer-Indian-Eskimo,Other,0,5th-6th,16,89,Separated,Craft-repair,Amer-Indian-Eskimo,Unmarried,Female,Without-pay
41,Amer-Indian-Eskimo,capital-loss_11,0,Doctorate,16,27,Separated,Priv-house-serv,Black,Unmarried,Female,Federal-gov
41,Amer-Indian-Eskimo,capital-loss_11,1,Doctorate,16,27,Separated,Priv-house-serv,Black,Unmarried,Male,Federal-gov
84,Amer-Indian-Eskimo,capital-loss_19,1,5th-6th,9,45,Divorced,Protective-serv,White,Wife,Male,Private
84,Amer-Indian-Eskimo,capital-loss_19,0,5th-6th,9,45,Divorced,Protective-serv,White,Wife,Female,Private
70,Amer-Indian-Eskimo,capital-loss_15,1,Prof-school,6,85,Never-married,Prof-specialty,White,Wife,Male,Without-pay
70,Amer-Indian-Eskimo,capital-loss_15,0,Prof-school,6,85,Never-married,Prof-specialty,White,Wife,Female,Without-pay
25,Amer-Indian-Eskimo,capital-loss_12,1,Some-college,16,71,Never-married,Transport-moving,White,Own-child,Male,Self-emp-not-inc
25,Amer-Indian-Eskimo,capital-loss_12,0,Some-college,16,71,Never-married,Transport-moving,White,Own-child,Female,Self-emp-not-inc
24,Amer-Indian-Eskimo,capital-loss_14,0,Bachelors,10,35,Married-civ-spouse,Handlers-cleaners,White,Wife,Female,Local-gov
24,Amer-Indian-Eskimo,capital-loss_14,1,Bachelors,10,35,Married-civ-spouse,Handlers-cleaners,White,Wife,Male,Local-gov
92,Black,Black,1,HS-grad,6,66,Widowed,Protective-serv,Other,Own-child,Male,Without-pay
92,Black,Black,0,HS-grad,6,66,Widowed,Protective-serv,Other,Own-child,Female,Without-pay
14,Asian-Pac-Islander,Amer-Indian-Eskimo,0,12th,6,2,Married-civ-spouse,Craft-repair,White,Wife,Female,Local-gov
14,Asian-Pac-Islander,Amer-Indian-Eskimo,1,12th,6,2,Married-civ-spouse,Craft-repair,White,Wife,Male,Local-gov
78,Asian-Pac-Islander,White,1,Preschool,2,75,Divorced,Armed-Forces,White,Wife,Male,Without-pay
78,Asian-Pac-Islander,White,0,Preschool,2,75,Divorced,Armed-Forces,White,Wife,Female,Without-pay
62,Amer-Indian-Eskimo,capital-loss_19,0,Some-college,5,19,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
62,Amer-Indian-Eskimo,capital-loss_19,1,Some-college,5,19,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
13,Black,capital-loss_5,0,Assoc-acdm,9,61,Separated,Prof-specialty,Amer-Indian-Eskimo,Wife,Female,State-gov
13,Black,capital-loss_5,1,Assoc-acdm,9,61,Separated,Prof-specialty,Amer-Indian-Eskimo,Wife,Male,State-gov
52,Amer-Indian-Eskimo,White,1,Some-college,16,65,Never-married,Priv-house-serv,Amer-Indian-Eskimo,Wife,Male,State-gov
52,Amer-Indian-Eskimo,White,0,Some-college,16,65,Never-married,Priv-house-serv,Amer-Indian-Eskimo,Wife,Female,State-gov
99,Amer-Indian-Eskimo,capital-loss_10,1,10th,6,89,Separated,Protective-serv,White,Not-in-family,Male,Private
99,Amer-Indian-Eskimo,capital-loss_10,0,10th,6,89,Separated,Protective-serv,White,Not-in-family,Female,Private
100,Asian-Pac-Islander,capital-loss_5,0,HS-grad,3,65,Separated,Farming-fishing,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
100,Asian-Pac-Islander,capital-loss_5,1,HS-grad,3,65,Separated,Farming-fishing,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
20,Amer-Indian-Eskimo,capital-loss_10,0,5th-6th,16,86,Never-married,Adm-clerical,White,Wife,Female,Self-emp-not-inc
20,Amer-Indian-Eskimo,capital-loss_10,1,5th-6th,16,86,Never-married,Adm-clerical,White,Wife,Male,Self-emp-not-inc
56,Asian-Pac-Islander,capital-loss_9,1,Some-college,10,90,Separated,Protective-serv,Other,Wife,Male,Without-pay
56,Asian-Pac-Islander,capital-loss_9,0,Some-college,10,90,Separated,Protective-serv,Other,Wife,Female,Without-pay
49,Black,Other,0,Bachelors,4,83,Separated,Craft-repair,Asian-Pac-Islander,Wife,Female,State-gov
49,Black,Other,1,Bachelors,4,83,Separated,Craft-repair,Asian-Pac-Islander,Wife,Male,State-gov
81,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Some-college,16,73,Never-married,Machine-op-inspct,Asian-Pac-Islander,Wife,Male,Without-pay
81,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Some-college,16,73,Never-married,Machine-op-inspct,Asian-Pac-Islander,Wife,Female,Without-pay
69,Amer-Indian-Eskimo,Asian-Pac-Islander,1,12th,16,10,Divorced,Tech-support,Amer-Indian-Eskimo,Wife,Male,Without-pay
69,Amer-Indian-Eskimo,Asian-Pac-Islander,0,12th,16,10,Divorced,Tech-support,Amer-Indian-Eskimo,Wife,Female,Without-pay
83,Amer-Indian-Eskimo,capital-loss_9,0,Doctorate,13,99,Widowed,Priv-house-serv,Amer-Indian-Eskimo,Wife,Female,Local-gov
83,Amer-Indian-Eskimo,capital-loss_9,1,Doctorate,13,99,Widowed,Priv-house-serv,Amer-Indian-Eskimo,Wife,Male,Local-gov
14,Black,White,0,Doctorate,14,14,Separated,Craft-repair,Other,Own-child,Female,Without-pay
14,Black,White,1,Doctorate,14,14,Separated,Craft-repair,Other,Own-child,Male,Without-pay
24,Asian-Pac-Islander,capital-loss_16,0,7th-8th,10,51,Separated,Handlers-cleaners,Other,Wife,Female,Without-pay
24,Asian-Pac-Islander,capital-loss_16,1,7th-8th,10,51,Separated,Handlers-cleaners,Other,Wife,Male,Without-pay
18,Asian-Pac-Islander,capital-loss_5,1,HS-grad,16,97,Separated,Other-service,Other,Wife,Male,Private
18,Asian-Pac-Islander,capital-loss_5,0,HS-grad,16,97,Separated,Other-service,Other,Wife,Female,Private
52,Asian-Pac-Islander,White,1,Some-college,16,62,Widowed,Transport-moving,Asian-Pac-Islander,Wife,Male,Local-gov
52,Asian-Pac-Islander,White,0,Some-college,16,62,Widowed,Transport-moving,Asian-Pac-Islander,Wife,Female,Local-gov
44,Amer-Indian-Eskimo,capital-loss_19,1,5th-6th,3,94,Married-civ-spouse,Machine-op-inspct,Other,Unmarried,Male,Local-gov
44,Amer-Indian-Eskimo,capital-loss_19,0,5th-6th,3,94,Married-civ-spouse,Machine-op-inspct,Other,Unmarried,Female,Local-gov
42,Amer-Indian-Eskimo,capital-loss_5,0,Preschool,16,21,Never-married,Transport-moving,Black,Wife,Female,Federal-gov
42,Amer-Indian-Eskimo,capital-loss_5,1,Preschool,16,21,Never-married,Transport-moving,Black,Wife,Male,Federal-gov
74,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,3,15,Divorced,Handlers-cleaners,Other,Wife,Female,State-gov
74,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,3,15,Divorced,Handlers-cleaners,Other,Wife,Male,State-gov
75,Amer-Indian-Eskimo,capital-loss_10,1,9th,16,66,Divorced,Adm-clerical,White,Husband,Male,Self-emp-not-inc
75,Amer-Indian-Eskimo,capital-loss_10,0,9th,16,66,Divorced,Adm-clerical,White,Husband,Female,Self-emp-not-inc
31,Amer-Indian-Eskimo,capital-loss_19,1,11th,5,49,Married-AF-spouse,Tech-support,Other,Wife,Male,Self-emp-not-inc
31,Amer-Indian-Eskimo,capital-loss_19,0,11th,5,49,Married-AF-spouse,Tech-support,Other,Wife,Female,Self-emp-not-inc
80,Asian-Pac-Islander,capital-loss_10,1,Masters,7,85,Widowed,Sales,Other,Not-in-family,Male,Private
80,Asian-Pac-Islander,capital-loss_10,0,Masters,7,85,Widowed,Sales,Other,Not-in-family,Female,Private
41,Asian-Pac-Islander,capital-loss_14,0,Preschool,10,12,Widowed,Craft-repair,Amer-Indian-Eskimo,Own-child,Female,Local-gov
41,Asian-Pac-Islander,capital-loss_14,1,Preschool,10,12,Widowed,Craft-repair,Amer-Indian-Eskimo,Own-child,Male,Local-gov
80,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Some-college,11,76,Divorced,Transport-moving,Amer-Indian-Eskimo,Husband,Male,Without-pay
80,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Some-college,11,76,Divorced,Transport-moving,Amer-Indian-Eskimo,Husband,Female,Without-pay
75,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,12,37,Separated,Prof-specialty,Other,Unmarried,Male,State-gov
75,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,12,37,Separated,Prof-specialty,Other,Unmarried,Female,State-gov
75,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Bachelors,16,96,Never-married,Farming-fishing,Black,Unmarried,Female,Without-pay
75,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Bachelors,16,96,Never-married,Farming-fishing,Black,Unmarried,Male,Without-pay
68,Amer-Indian-Eskimo,capital-loss_17,1,12th,12,2,Widowed,Prof-specialty,Asian-Pac-Islander,Own-child,Male,Federal-gov
68,Amer-Indian-Eskimo,capital-loss_17,0,12th,12,2,Widowed,Prof-specialty,Asian-Pac-Islander,Own-child,Female,Federal-gov
24,Asian-Pac-Islander,capital-loss_16,1,Some-college,10,97,Widowed,Protective-serv,Other,Wife,Male,Federal-gov
24,Asian-Pac-Islander,capital-loss_16,0,Some-college,10,97,Widowed,Protective-serv,Other,Wife,Female,Federal-gov
87,Amer-Indian-Eskimo,capital-loss_13,0,9th,3,87,Divorced,Prof-specialty,White,Wife,Female,Self-emp-inc
87,Amer-Indian-Eskimo,capital-loss_13,1,9th,3,87,Divorced,Prof-specialty,White,Wife,Male,Self-emp-inc
14,Amer-Indian-Eskimo,capital-loss_16,0,7th-8th,4,1,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Female,State-gov
14,Amer-Indian-Eskimo,capital-loss_16,1,7th-8th,4,1,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Wife,Male,State-gov
70,Amer-Indian-Eskimo,Other,0,Preschool,16,55,Separated,Adm-clerical,Amer-Indian-Eskimo,Husband,Female,Federal-gov
70,Amer-Indian-Eskimo,Other,1,Preschool,16,55,Separated,Adm-clerical,Amer-Indian-Eskimo,Husband,Male,Federal-gov
65,Amer-Indian-Eskimo,Black,1,Preschool,11,56,Married-spouse-absent,Handlers-cleaners,Amer-Indian-Eskimo,Wife,Male,Without-pay
65,Amer-Indian-Eskimo,Black,0,Preschool,11,56,Married-spouse-absent,Handlers-cleaners,Amer-Indian-Eskimo,Wife,Female,Without-pay
74,Asian-Pac-Islander,Amer-Indian-Eskimo,0,Prof-school,7,5,Married-civ-spouse,Protective-serv,White,Wife,Female,Self-emp-not-inc
74,Asian-Pac-Islander,Amer-Indian-Eskimo,1,Prof-school,7,5,Married-civ-spouse,Protective-serv,White,Wife,Male,Self-emp-not-inc
13,Amer-Indian-Eskimo,White,0,12th,5,66,Married-AF-spouse,Handlers-cleaners,Amer-Indian-Eskimo,Other-relative,Female,State-gov
13,Amer-Indian-Eskimo,White,1,12th,5,66,Married-AF-spouse,Handlers-cleaners,Amer-Indian-Eskimo,Other-relative,Male,State-gov
55,Asian-Pac-Islander,capital-loss_5,0,Assoc-voc,10,49,Separated,Sales,White,Husband,Female,Federal-gov
55,Asian-Pac-Islander,capital-loss_5,1,Assoc-voc,10,49,Separated,Sales,White,Husband,Male,Federal-gov
30,Amer-Indian-Eskimo,capital-loss_16,1,Assoc-acdm,16,18,Separated,Machine-op-inspct,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
30,Amer-Indian-Eskimo,capital-loss_16,0,Assoc-acdm,16,18,Separated,Machine-op-inspct,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
27,Black,capital-loss_16,1,Some-college,1,80,Widowed,Protective-serv,Other,Not-in-family,Male,Federal-gov
27,Black,capital-loss_16,0,Some-college,1,80,Widowed,Protective-serv,Other,Not-in-family,Female,Federal-gov
13,Black,capital-loss_13,1,Some-college,6,55,Widowed,Tech-support,Asian-Pac-Islander,Wife,Male,Federal-gov
13,Black,capital-loss_13,0,Some-college,6,55,Widowed,Tech-support,Asian-Pac-Islander,Wife,Female,Federal-gov
49,Asian-Pac-Islander,White,0,Some-college,16,52,Widowed,Tech-support,Asian-Pac-Islander,Unmarried,Female,Federal-gov
49,Asian-Pac-Islander,White,1,Some-college,16,52,Widowed,Tech-support,Asian-Pac-Islander,Unmarried,Male,Federal-gov
64,Amer-Indian-Eskimo,capital-loss_5,0,10th,14,70,Separated,Craft-repair,Asian-Pac-Islander,Wife,Female,Federal-gov
64,Amer-Indian-Eskimo,capital-loss_5,1,10th,14,70,Separated,Craft-repair,Asian-Pac-Islander,Wife,Male,Federal-gov
52,Amer-Indian-Eskimo,capital-loss_6,1,Some-college,13,41,Never-married,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Male,Private
52,Amer-Indian-Eskimo,capital-loss_6,0,Some-college,13,41,Never-married,Adm-clerical,Amer-Indian-Eskimo,Unmarried,Female,Private
73,Black,Amer-Indian-Eskimo,0,Prof-school,9,90,Widowed,Adm-clerical,Amer-Indian-Eskimo,Husband,Female,Without-pay
73,Black,Amer-Indian-Eskimo,1,Prof-school,9,90,Widowed,Adm-clerical,Amer-Indian-Eskimo,Husband,Male,Without-pay
69,Black,capital-loss_10,1,Assoc-acdm,1,70,Widowed,Protective-serv,White,Husband,Male,Self-emp-inc
69,Black,capital-loss_10,0,Assoc-acdm,1,70,Widowed,Protective-serv,White,Husband,Female,Self-emp-inc
96,Amer-Indian-Eskimo,capital-loss_15,0,Prof-school,2,5,Never-married,Sales,White,Wife,Female,Self-emp-inc
96,Amer-Indian-Eskimo,capital-loss_15,1,Prof-school,2,5,Never-married,Sales,White,Wife,Male,Self-emp-inc
82,Asian-Pac-Islander,capital-loss_10,1,Some-college,12,23,Widowed,Protective-serv,White,Unmarried,Male,Self-emp-not-inc
82,Asian-Pac-Islander,capital-loss_10,0,Some-college,12,23,Widowed,Protective-serv,White,Unmarried,Female,Self-emp-not-inc
100,Amer-Indian-Eskimo,capital-loss_10,1,Preschool,1,93,Never-married,Machine-op-inspct,Amer-Indian-Eskimo,Wife,Male,State-gov
100,Amer-Indian-Eskimo,capital-loss_10,0,Preschool,1,93,Never-married,Machine-op-inspct,Amer-Indian-Eskimo,Wife,Female,State-gov
89,Asian-Pac-Islander,capital-loss_12,1,7th-8th,1,93,Widowed,Prof-specialty,White,Unmarried,Male,Federal-gov
89,Asian-Pac-Islander,capital-loss_12,0,7th-8th,1,93,Widowed,Prof-specialty,White,Unmarried,Female,Federal-gov
65,Amer-Indian-Eskimo,capital-loss_10,0,Masters,11,85,Never-married,Tech-support,White,Wife,Female,Without-pay
65,Amer-Indian-Eskimo,capital-loss_10,1,Masters,11,85,Never-married,Tech-support,White,Wife,Male,Without-pay
99,Black,Amer-Indian-Eskimo,1,Assoc-acdm,7,9,Widowed,Sales,Amer-Indian-Eskimo,Husband,Male,Without-pay
99,Black,Amer-Indian-Eskimo,0,Assoc-acdm,7,9,Widowed,Sales,Amer-Indian-Eskimo,Husband,Female,Without-pay
46,Black,capital-loss_5,1,12th,10,48,Widowed,Protective-serv,Black,Wife,Male,State-gov
46,Black,capital-loss_5,0,12th,10,48,Widowed,Protective-serv,Black,Wife,Female,State-gov
88,Amer-Indian-Eskimo,capital-loss_16,0,Bachelors,11,37,Widowed,Armed-Forces,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
88,Amer-Indian-Eskimo,capital-loss_16,1,Bachelors,11,37,Widowed,Armed-Forces,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
11,Amer-Indian-Eskimo,capital-loss_11,1,HS-grad,8,45,Married-civ-spouse,Exec-managerial,Black,Own-child,Male,Without-pay
11,Amer-Indian-Eskimo,capital-loss_11,0,HS-grad,8,45,Married-civ-spouse,Exec-managerial,Black,Own-child,Female,Without-pay
100,Amer-Indian-Eskimo,capital-loss_14,1,10th,5,37,Separated,Adm-clerical,White,Other-relative,Male,Self-emp-inc
100,Amer-Indian-Eskimo,capital-loss_14,0,10th,5,37,Separated,Adm-clerical,White,Other-relative,Female,Self-emp-inc
17,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,16,10,Never-married,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Female,Without-pay
17,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,16,10,Never-married,Prof-specialty,Amer-Indian-Eskimo,Other-relative,Male,Without-pay
36,Asian-Pac-Islander,capital-loss_18,1,HS-grad,6,5,Separated,Armed-Forces,Amer-Indian-Eskimo,Wife,Male,Without-pay
36,Asian-Pac-Islander,capital-loss_18,0,HS-grad,6,5,Separated,Armed-Forces,Amer-Indian-Eskimo,Wife,Female,Without-pay
85,Amer-Indian-Eskimo,capital-loss_14,0,10th,15,6,Divorced,Farming-fishing,Amer-Indian-Eskimo,Wife,Female,Federal-gov
85,Amer-Indian-Eskimo,capital-loss_14,1,10th,15,6,Divorced,Farming-fishing,Amer-Indian-Eskimo,Wife,Male,Federal-gov
46,Asian-Pac-Islander,capital-loss_12,1,Preschool,15,69,Widowed,Armed-Forces,White,Wife,Male,State-gov
46,Asian-Pac-Islander,capital-loss_12,0,Preschool,15,69,Widowed,Armed-Forces,White,Wife,Female,State-gov
70,Amer-Indian-Eskimo,capital-loss_16,0,9th,6,39,Never-married,Tech-support,White,Wife,Female,Without-pay
70,Amer-Indian-Eskimo,capital-loss_16,1,9th,6,39,Never-married,Tech-support,White,Wife,Male,Without-pay
19,Amer-Indian-Eskimo,capital-loss_13,1,Masters,6,27,Married-civ-spouse,Prof-specialty,White,Other-relative,Male,Self-emp-inc
19,Amer-Indian-Eskimo,capital-loss_13,0,Masters,6,27,Married-civ-spouse,Prof-specialty,White,Other-relative,Female,Self-emp-inc
63,Black,capital-loss_12,0,Assoc-acdm,1,88,Widowed,Handlers-cleaners,Other,Other-relative,Female,State-gov
63,Black,capital-loss_12,1,Assoc-acdm,1,88,Widowed,Handlers-cleaners,Other,Other-relative,Male,State-gov
81,Amer-Indian-Eskimo,capital-loss_15,1,12th,7,85,Divorced,Transport-moving,Asian-Pac-Islander,Husband,Male,Federal-gov
81,Amer-Indian-Eskimo,capital-loss_15,0,12th,7,85,Divorced,Transport-moving,Asian-Pac-Islander,Husband,Female,Federal-gov
100,Amer-Indian-Eskimo,capital-loss_7,0,9th,16,14,Separated,Tech-support,White,Wife,Female,Without-pay
100,Amer-Indian-Eskimo,capital-loss_7,1,9th,16,14,Separated,Tech-support,White,Wife,Male,Without-pay
34,Amer-Indian-Eskimo,capital-loss_18,1,Assoc-acdm,10,25,Never-married,Sales,Other,Husband,Male,State-gov
34,Amer-Indian-Eskimo,capital-loss_18,0,Assoc-acdm,10,25,Never-married,Sales,Other,Husband,Female,State-gov
95,Amer-Indian-Eskimo,capital-loss_5,0,Bachelors,6,11,Married-spouse-absent,Handlers-cleaners,Other,Wife,Female,Without-pay
95,Amer-Indian-Eskimo,capital-loss_5,1,Bachelors,6,11,Married-spouse-absent,Handlers-cleaners,Other,Wife,Male,Without-pay
32,Asian-Pac-Islander,Amer-Indian-Eskimo,0,5th-6th,4,40,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Other-relative,Female,State-gov
32,Asian-Pac-Islander,Amer-Indian-Eskimo,1,5th-6th,4,40,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Other-relative,Male,State-gov
79,Asian-Pac-Islander,Asian-Pac-Islander,1,Assoc-voc,13,96,Widowed,Handlers-cleaners,Other,Other-relative,Male,Local-gov
