age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,output,race,relationship,sex,workclass
92,Black,Black,1,HS-grad,6,66,Widowed,Protective-serv,0.5001320615380096,Other,Own-child,Male,Without-pay
92,Black,Black,0,HS-grad,6,66,Widowed,Protective-serv,0.4388069637010869,Other,Own-child,Female,Without-pay
14,Asian-Pac-Islander,Amer-Indian-Eskimo,0,12th,6,2,Married-civ-spouse,Craft-repair,0.4388044684483505,White,Wife,Female,Local-gov
14,Asian-Pac-Islander,Amer-Indian-Eskimo,1,12th,6,2,Married-civ-spouse,Craft-repair,0.5001626387181142,White,Wife,Male,Local-gov
78,Asian-Pac-Islander,White,1,Preschool,2,75,Divorced,Armed-Forces,0.5918974653472594,White,Wife,Male,Without-pay
78,Asian-Pac-Islander,White,0,Preschool,2,75,Divorced,Armed-Forces,0.4667034466072791,White,Wife,Female,Without-pay
62,Amer-Indian-Eskimo,capital-loss_19,0,Some-college,5,19,Never-married,Handlers-cleaners,0.485360847562382,Amer-Indian-Eskimo,Not-in-family,Female,State-gov
62,Amer-Indian-Eskimo,capital-loss_19,1,Some-college,5,19,Never-married,Handlers-cleaners,0.6098364829305472,Amer-Indian-Eskimo,Not-in-family,Male,State-gov
13,Black,capital-loss_5,0,Assoc-acdm,9,61,Separated,Prof-specialty,0.4388153448373412,Amer-Indian-Eskimo,Wife,Female,State-gov
13,Black,capital-loss_5,1,Assoc-acdm,9,61,Separated,Prof-specialty,0.5000310316681463,Amer-Indian-Eskimo,Wife,Male,State-gov
52,Amer-Indian-Eskimo,White,1,Some-college,16,65,Never-married,Priv-house-serv,0.5970103164643306,Amer-Indian-Eskimo,Wife,Male,State-gov
52,Amer-Indian-Eskimo,White,0,Some-college,16,65,Never-married,Priv-house-serv,0.4585847152610244,Amer-Indian-Eskimo,Wife,Female,State-gov
99,Amer-Indian-Eskimo,capital-loss_10,1,10th,6,89,Separated,Protective-serv,0.5001890212207393,White,Not-in-family,Male,Private
99,Amer-Indian-Eskimo,capital-loss_10,0,10th,6,89,Separated,Protective-serv,0.4388022594183633,White,Not-in-family,Female,Private
100,Asian-Pac-Islander,capital-loss_5,0,HS-grad,3,65,Separated,Farming-fishing,0.438786664176,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
100,Asian-Pac-Islander,capital-loss_5,1,HS-grad,3,65,Separated,Farming-fishing,0.5003776661333449,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
20,Amer-Indian-Eskimo,capital-loss_10,0,5th-6th,16,86,Never-married,Adm-clerical,0.4387895410304381,White,Wife,Female,Self-emp-not-inc
20,Amer-Indian-Eskimo,capital-loss_10,1,5th-6th,16,86,Never-married,Adm-clerical,0.5003429613469607,White,Wife,Male,Self-emp-not-inc
56,Asian-Pac-Islander,capital-loss_9,1,Some-college,10,90,Separated,Protective-serv,0.5733313515343436,Other,Wife,Male,Without-pay
56,Asian-Pac-Islander,capital-loss_9,0,Some-college,10,90,Separated,Protective-serv,0.4536221988714719,Other,Wife,Female,Without-pay
49,Black,Other,0,Bachelors,4,83,Separated,Craft-repair,0.4388111982988419,Asian-Pac-Islander,Wife,Female,State-gov
49,Black,Other,1,Bachelors,4,83,Separated,Craft-repair,0.500080704688325,Asian-Pac-Islander,Wife,Male,State-gov
81,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Some-college,16,73,Never-married,Machine-op-inspct,0.5003566331556637,Asian-Pac-Islander,Wife,Male,Without-pay
81,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Some-college,16,73,Never-married,Machine-op-inspct,0.438788388820386,Asian-Pac-Islander,Wife,Female,Without-pay
69,Amer-Indian-Eskimo,Asian-Pac-Islander,1,12th,16,10,Divorced,Tech-support,0.6235523412890149,Amer-Indian-Eskimo,Wife,Male,Without-pay
69,Amer-Indian-Eskimo,Asian-Pac-Islander,0,12th,16,10,Divorced,Tech-support,0.4998638369176669,Amer-Indian-Eskimo,Wife,Female,Without-pay
83,Amer-Indian-Eskimo,capital-loss_9,0,Doctorate,13,99,Widowed,Priv-house-serv,0.4387987367177537,Amer-Indian-Eskimo,Wife,Female,Local-gov
83,Amer-Indian-Eskimo,capital-loss_9,1,Doctorate,13,99,Widowed,Priv-house-serv,0.500231605006581,Amer-Indian-Eskimo,Wife,Male,Local-gov
14,Black,White,0,Doctorate,14,14,Separated,Craft-repair,0.4387901428219379,Other,Own-child,Female,Without-pay
14,Black,White,1,Doctorate,14,14,Separated,Craft-repair,0.5003353319559397,Other,Own-child,Male,Without-pay
24,Asian-Pac-Islander,capital-loss_16,0,7th-8th,10,51,Separated,Handlers-cleaners,0.4387775639492598,Other,Wife,Female,Without-pay
24,Asian-Pac-Islander,capital-loss_16,1,7th-8th,10,51,Separated,Handlers-cleaners,0.5004873423225179,Other,Wife,Male,Without-pay
18,Asian-Pac-Islander,capital-loss_5,1,HS-grad,16,97,Separated,Other-service,0.5000372268258838,Other,Wife,Male,Private
18,Asian-Pac-Islander,capital-loss_5,0,HS-grad,16,97,Separated,Other-service,0.4388148237674321,Other,Wife,Female,Private
52,Asian-Pac-Islander,White,1,Some-college,16,62,Widowed,Transport-moving,0.5001465082126649,Asian-Pac-Islander,Wife,Male,Local-gov
52,Asian-Pac-Islander,White,0,Some-college,16,62,Widowed,Transport-moving,0.4388057747861619,Asian-Pac-Islander,Wife,Female,Local-gov
44,Amer-Indian-Eskimo,capital-loss_19,1,5th-6th,3,94,Married-civ-spouse,Machine-op-inspct,0.5775875663955197,Other,Unmarried,Male,Local-gov
44,Amer-Indian-Eskimo,capital-loss_19,0,5th-6th,3,94,Married-civ-spouse,Machine-op-inspct,0.4520675662063815,Other,Unmarried,Female,Local-gov
42,Amer-Indian-Eskimo,capital-loss_5,0,Preschool,16,21,Never-married,Transport-moving,0.4388078957521677,Black,Wife,Female,Federal-gov
42,Amer-Indian-Eskimo,capital-loss_5,1,Preschool,16,21,Never-married,Transport-moving,0.500120855865509,Black,Wife,Male,Federal-gov
74,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,3,15,Divorced,Handlers-cleaners,0.4967673610559442,Other,Wife,Female,State-gov
74,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,3,15,Divorced,Handlers-cleaners,0.6206404211773365,Other,Wife,Male,State-gov
75,Amer-Indian-Eskimo,capital-loss_10,1,9th,16,66,Divorced,Adm-clerical,0.5005295907960763,White,Husband,Male,Self-emp-not-inc
75,Amer-Indian-Eskimo,capital-loss_10,0,9th,16,66,Divorced,Adm-clerical,0.3768170444109699,White,Husband,Female,Self-emp-not-inc
31,Amer-Indian-Eskimo,capital-loss_19,1,11th,5,49,Married-AF-spouse,Tech-support,0.500935557137866,Other,Wife,Male,Self-emp-not-inc
31,Amer-Indian-Eskimo,capital-loss_19,0,11th,5,49,Married-AF-spouse,Tech-support,0.3771985032119264,Other,Wife,Female,Self-emp-not-inc
80,Asian-Pac-Islander,capital-loss_10,1,Masters,7,85,Widowed,Sales,0.5001166127600984,Other,Not-in-family,Male,Private
80,Asian-Pac-Islander,capital-loss_10,0,Masters,7,85,Widowed,Sales,0.4388082553625425,Other,Not-in-family,Female,Private
41,Asian-Pac-Islander,capital-loss_14,0,Preschool,10,12,Widowed,Craft-repair,0.4387731312730836,Amer-Indian-Eskimo,Own-child,Female,Local-gov
41,Asian-Pac-Islander,capital-loss_14,1,Preschool,10,12,Widowed,Craft-repair,0.5005408001817409,Amer-Indian-Eskimo,Own-child,Male,Local-gov
80,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Some-college,11,76,Divorced,Transport-moving,0.6150357256313249,Amer-Indian-Eskimo,Husband,Male,Without-pay
80,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Some-college,11,76,Divorced,Transport-moving,0.4908339257799559,Amer-Indian-Eskimo,Husband,Female,Without-pay
75,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,12,37,Separated,Prof-specialty,0.5004477760488772,Other,Unmarried,Male,State-gov
75,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,12,37,Separated,Prof-specialty,0.4387808444294756,Other,Unmarried,Female,State-gov
75,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Bachelors,16,96,Never-married,Farming-fishing,0.4480291758258601,Black,Unmarried,Female,Without-pay
75,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Bachelors,16,96,Never-married,Farming-fishing,0.5461865989877446,Black,Unmarried,Male,Without-pay
68,Amer-Indian-Eskimo,capital-loss_17,1,12th,12,2,Widowed,Prof-specialty,0.5003123096715557,Asian-Pac-Islander,Own-child,Male,Federal-gov
68,Amer-Indian-Eskimo,capital-loss_17,0,12th,12,2,Widowed,Prof-specialty,0.4387920582814466,Asian-Pac-Islander,Own-child,Female,Federal-gov
24,Asian-Pac-Islander,capital-loss_16,1,Some-college,10,97,Widowed,Protective-serv,0.5004058106842662,Other,Wife,Male,Federal-gov
24,Asian-Pac-Islander,capital-loss_16,0,Some-college,10,97,Widowed,Protective-serv,0.4387843157264478,Other,Wife,Female,Federal-gov
87,Amer-Indian-Eskimo,capital-loss_13,0,9th,3,87,Divorced,Prof-specialty,0.4990218629499862,White,Wife,Female,Self-emp-inc
87,Amer-Indian-Eskimo,capital-loss_13,1,9th,3,87,Divorced,Prof-specialty,0.622761505352589,White,Wife,Male,Self-emp-inc
14,Amer-Indian-Eskimo,capital-loss_16,0,7th-8th,4,1,Married-civ-spouse,Sales,0.4882491750089046,Amer-Indian-Eskimo,Wife,Female,State-gov
14,Amer-Indian-Eskimo,capital-loss_16,1,7th-8th,4,1,Married-civ-spouse,Sales,0.6125839054646004,Amer-Indian-Eskimo,Wife,Male,State-gov
70,Amer-Indian-Eskimo,Other,0,Preschool,16,55,Separated,Adm-clerical,0.4531756941135811,Amer-Indian-Eskimo,Husband,Female,Federal-gov
70,Amer-Indian-Eskimo,Other,1,Preschool,16,55,Separated,Adm-clerical,0.5711804215122086,Amer-Indian-Eskimo,Husband,Male,Federal-gov
65,Amer-Indian-Eskimo,Black,1,Preschool,11,56,Married-spouse-absent,Handlers-cleaners,0.5000995881842318,Amer-Indian-Eskimo,Wife,Male,Without-pay
65,Amer-Indian-Eskimo,Black,0,Preschool,11,56,Married-spouse-absent,Handlers-cleaners,0.4388096717877054,Amer-Indian-Eskimo,Wife,Female,Without-pay
74,Asian-Pac-Islander,Amer-Indian-Eskimo,0,Prof-school,7,5,Married-civ-spouse,Protective-serv,0.4744669205348389,White,Wife,Female,Self-emp-not-inc
74,Asian-Pac-Islander,Amer-Indian-Eskimo,1,Prof-school,7,5,Married-civ-spouse,Protective-serv,0.5994027175989668,White,Wife,Male,Self-emp-not-inc
13,Amer-Indian-Eskimo,White,0,12th,5,66,Married-AF-spouse,Handlers-cleaners,0.4916859966600116,Amer-Indian-Eskimo,Other-relative,Female,State-gov
13,Amer-Indian-Eskimo,White,1,12th,5,66,Married-AF-spouse,Handlers-cleaners,0.6112016653420166,Amer-Indian-Eskimo,Other-relative,Male,State-gov
55,Asian-Pac-Islander,capital-loss_5,0,Assoc-voc,10,49,Separated,Sales,0.4387732266782627,White,Husband,Female,Federal-gov
55,Asian-Pac-Islander,capital-loss_5,1,Assoc-voc,10,49,Separated,Sales,0.5005400476739796,White,Husband,Male,Federal-gov
30,Amer-Indian-Eskimo,capital-loss_16,1,Assoc-acdm,16,18,Separated,Machine-op-inspct,0.5004417336327942,Amer-Indian-Eskimo,Own-child,Male,Self-emp-not-inc
30,Amer-Indian-Eskimo,capital-loss_16,0,Assoc-acdm,16,18,Separated,Machine-op-inspct,0.4387813434739147,Amer-Indian-Eskimo,Own-child,Female,Self-emp-not-inc
27,Black,capital-loss_16,1,Some-college,1,80,Widowed,Protective-serv,0.5003032460436941,Other,Not-in-family,Male,Federal-gov
27,Black,capital-loss_16,0,Some-college,1,80,Widowed,Protective-serv,0.4387927848355305,Other,Not-in-family,Female,Federal-gov
13,Black,capital-loss_13,1,Some-college,6,55,Widowed,Tech-support,0.5004276557713978,Asian-Pac-Islander,Wife,Male,Federal-gov
13,Black,capital-loss_13,0,Some-college,6,55,Widowed,Tech-support,0.4387824810021432,Asian-Pac-Islander,Wife,Female,Federal-gov
49,Asian-Pac-Islander,White,0,Some-college,16,52,Widowed,Tech-support,0.4387746577564917,Asian-Pac-Islander,Unmarried,Female,Federal-gov
49,Asian-Pac-Islander,White,1,Some-college,16,52,Widowed,Tech-support,0.5005225947086412,Asian-Pac-Islander,Unmarried,Male,Federal-gov
64,Amer-Indian-Eskimo,capital-loss_5,0,10th,14,70,Separated,Craft-repair,0.4387997788493749,Asian-Pac-Islander,Wife,Female,Federal-gov
64,Amer-Indian-Eskimo,capital-loss_5,1,10th,14,70,Separated,Craft-repair,0.5002190247037984,Asian-Pac-Islander,Wife,Male,Federal-gov
52,Amer-Indian-Eskimo,capital-loss_6,1,Some-college,13,41,Never-married,Adm-clerical,0.500462472306927,Amer-Indian-Eskimo,Unmarried,Male,Private
52,Amer-Indian-Eskimo,capital-loss_6,0,Some-college,13,41,Never-married,Adm-clerical,0.4387796114966864,Amer-Indian-Eskimo,Unmarried,Female,Private
73,Black,Amer-Indian-Eskimo,0,Prof-school,9,90,Widowed,Adm-clerical,0.4563034352141034,Amer-Indian-Eskimo,Husband,Female,Without-pay
73,Black,Amer-Indian-Eskimo,1,Prof-school,9,90,Widowed,Adm-clerical,0.5861789826349312,Amer-Indian-Eskimo,Husband,Male,Without-pay
69,Black,capital-loss_10,1,Assoc-acdm,1,70,Widowed,Protective-serv,0.5989204000634533,White,Husband,Male,Self-emp-inc
69,Black,capital-loss_10,0,Assoc-acdm,1,70,Widowed,Protective-serv,0.4589892082020077,White,Husband,Female,Self-emp-inc
96,Amer-Indian-Eskimo,capital-loss_15,0,Prof-school,2,5,Never-married,Sales,0.4387758099586775,White,Wife,Female,Self-emp-inc
96,Amer-Indian-Eskimo,capital-loss_15,1,Prof-school,2,5,Never-married,Sales,0.5005087738963363,White,Wife,Male,Self-emp-inc
82,Asian-Pac-Islander,capital-loss_10,1,Some-college,12,23,Widowed,Protective-serv,0.5003940685767586,White,Unmarried,Male,Self-emp-not-inc
82,Asian-Pac-Islander,capital-loss_10,0,Some-college,12,23,Widowed,Protective-serv,0.43878529180046,White,Unmarried,Female,Self-emp-not-inc
100,Amer-Indian-Eskimo,capital-loss_10,1,Preschool,1,93,Never-married,Machine-op-inspct,0.5001164078691431,Amer-Indian-Eskimo,Wife,Male,State-gov
100,Amer-Indian-Eskimo,capital-loss_10,0,Preschool,1,93,Never-married,Machine-op-inspct,0.4388082920574824,Amer-Indian-Eskimo,Wife,Female,State-gov
89,Asian-Pac-Islander,capital-loss_12,1,7th-8th,1,93,Widowed,Prof-specialty,0.500315282452043,White,Unmarried,Male,Federal-gov
89,Asian-Pac-Islander,capital-loss_12,0,7th-8th,1,93,Widowed,Prof-specialty,0.4387918014189544,White,Unmarried,Female,Federal-gov
65,Amer-Indian-Eskimo,capital-loss_10,0,Masters,11,85,Never-married,Tech-support,0.4555451233553541,White,Wife,Female,Without-pay
65,Amer-Indian-Eskimo,capital-loss_10,1,Masters,11,85,Never-married,Tech-support,0.5825579679802093,White,Wife,Male,Without-pay
99,Black,Amer-Indian-Eskimo,1,Assoc-acdm,7,9,Widowed,Sales,0.6323641962257611,Amer-Indian-Eskimo,Husband,Male,Without-pay
99,Black,Amer-Indian-Eskimo,0,Assoc-acdm,7,9,Widowed,Sales,0.4909385567613977,Amer-Indian-Eskimo,Husband,Female,Without-pay
46,Black,capital-loss_5,1,12th,10,48,Widowed,Protective-serv,0.6027687207104965,Black,Wife,Male,State-gov
46,Black,capital-loss_5,0,12th,10,48,Widowed,Protective-serv,0.4598062800047233,Black,Wife,Female,State-gov
88,Amer-Indian-Eskimo,capital-loss_16,0,Bachelors,11,37,Widowed,Armed-Forces,0.4387727790078464,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
88,Amer-Indian-Eskimo,capital-loss_16,1,Bachelors,11,37,Widowed,Armed-Forces,0.5005452034696803,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
11,Amer-Indian-Eskimo,capital-loss_11,1,HS-grad,8,45,Married-civ-spouse,Exec-managerial,0.500362060900825,Black,Own-child,Male,Without-pay
11,Amer-Indian-Eskimo,capital-loss_11,0,HS-grad,8,45,Married-civ-spouse,Exec-managerial,0.4387879484855086,Black,Own-child,Female,Without-pay
100,Amer-Indian-Eskimo,capital-loss_14,1,10th,5,37,Separated,Adm-clerical,0.5003317594041333,White,Other-relative,Male,Self-emp-inc
100,Amer-Indian-Eskimo,capital-loss_14,0,10th,5,37,Separated,Adm-clerical,0.4387904510566782,White,Other-relative,Female,Self-emp-inc
17,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,16,10,Never-married,Prof-specialty,0.4387826718133929,Amer-Indian-Eskimo,Other-relative,Female,Without-pay
17,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,16,10,Never-married,Prof-specialty,0.5004256552919643,Amer-Indian-Eskimo,Other-relative,Male,Without-pay
36,Asian-Pac-Islander,capital-loss_18,1,HS-grad,6,5,Separated,Armed-Forces,0.5005002653419579,Amer-Indian-Eskimo,Wife,Male,Without-pay
36,Asian-Pac-Islander,capital-loss_18,0,HS-grad,6,5,Separated,Armed-Forces,0.4387764998125316,Amer-Indian-Eskimo,Wife,Female,Without-pay
85,Amer-Indian-Eskimo,capital-loss_14,0,10th,15,6,Divorced,Farming-fishing,0.3962004818271248,Amer-Indian-Eskimo,Wife,Female,Federal-gov
85,Amer-Indian-Eskimo,capital-loss_14,1,10th,15,6,Divorced,Farming-fishing,0.5209568711472833,Amer-Indian-Eskimo,Wife,Male,Federal-gov
46,Asian-Pac-Islander,capital-loss_12,1,Preschool,15,69,Widowed,Armed-Forces,0.5004014707238968,White,Wife,Male,State-gov
46,Asian-Pac-Islander,capital-loss_12,0,Preschool,15,69,Widowed,Armed-Forces,0.4387846753326077,White,Wife,Female,State-gov
70,Amer-Indian-Eskimo,capital-loss_16,0,9th,6,39,Never-married,Tech-support,0.438795661698722,White,Wife,Female,Without-pay
70,Amer-Indian-Eskimo,capital-loss_16,1,9th,6,39,Never-married,Tech-support,0.5002687722185658,White,Wife,Male,Without-pay
19,Amer-Indian-Eskimo,capital-loss_13,1,Masters,6,27,Married-civ-spouse,Prof-specialty,0.5703463815920015,White,Other-relative,Male,Self-emp-inc
19,Amer-Indian-Eskimo,capital-loss_13,0,Masters,6,27,Married-civ-spouse,Prof-specialty,0.4499231993276004,White,Other-relative,Female,Self-emp-inc
63,Black,capital-loss_12,0,Assoc-acdm,1,88,Widowed,Handlers-cleaners,0.4387872292720828,Other,Other-relative,Female,State-gov
63,Black,capital-loss_12,1,Assoc-acdm,1,88,Widowed,Handlers-cleaners,0.5003702304580684,Other,Other-relative,Male,State-gov
81,Amer-Indian-Eskimo,capital-loss_15,1,12th,7,85,Divorced,Transport-moving,0.6203138031097657,Asian-Pac-Islander,Husband,Male,Federal-gov
81,Amer-Indian-Eskimo,capital-loss_15,0,12th,7,85,Divorced,Transport-moving,0.4964205377368931,Asian-Pac-Islander,Husband,Female,Federal-gov
100,Amer-Indian-Eskimo,capital-loss_7,0,9th,16,14,Separated,Tech-support,0.438816071399834,White,Wife,Female,Without-pay
100,Amer-Indian-Eskimo,capital-loss_7,1,9th,16,14,Separated,Tech-support,0.500022098422036,White,Wife,Male,Without-pay
34,Amer-Indian-Eskimo,capital-loss_18,1,Assoc-acdm,10,25,Never-married,Sales,0.5994476284902557,Other,Husband,Male,State-gov
34,Amer-Indian-Eskimo,capital-loss_18,0,Assoc-acdm,10,25,Never-married,Sales,0.4591009867588201,Other,Husband,Female,State-gov
95,Amer-Indian-Eskimo,capital-loss_5,0,Bachelors,6,11,Married-spouse-absent,Handlers-cleaners,0.4387885943100285,Other,Wife,Female,Without-pay
95,Amer-Indian-Eskimo,capital-loss_5,1,Bachelors,6,11,Married-spouse-absent,Handlers-cleaners,0.5003540254537717,Other,Wife,Male,Without-pay
32,Asian-Pac-Islander,Amer-Indian-Eskimo,0,5th-6th,4,40,Married-civ-spouse,Prof-specialty,0.3806115642745905,Asian-Pac-Islander,Other-relative,Female,State-gov
32,Asian-Pac-Islander,Amer-Indian-Eskimo,1,5th-6th,4,40,Married-civ-spouse,Prof-specialty,0.5017971058289789,Asian-Pac-Islander,Other-relative,Male,State-gov
79,Asian-Pac-Islander,Asian-Pac-Islander,1,Assoc-voc,13,96,Widowed,Handlers-cleaners,0.5001247860465368,Other,Other-relative,Male,Local-gov
79,Asian-Pac-Islander,Asian-Pac-Islander,0,Assoc-voc,13,96,Widowed,Handlers-cleaners,0.4388075728367837,Other,Other-relative,Female,Local-gov
100,Amer-Indian-Eskimo,capital-loss_16,1,Some-college,1,21,Never-married,Priv-house-serv,0.6020408537692226,White,Wife,Male,Self-emp-not-inc
100,Amer-Indian-Eskimo,capital-loss_16,0,Some-college,1,21,Never-married,Priv-house-serv,0.4596514915917169,White,Wife,Female,Self-emp-not-inc
89,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,5th-6th,16,45,Married-civ-spouse,Protective-serv,0.6207035285438084,White,Husband,Male,Self-emp-inc
89,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,5th-6th,16,45,Married-civ-spouse,Protective-serv,0.4968343539339014,White,Husband,Female,Self-emp-inc
17,Black,capital-loss_14,1,Prof-school,1,71,Separated,Protective-serv,0.6357908079226384,Amer-Indian-Eskimo,Husband,Male,State-gov
17,Black,capital-loss_14,0,Prof-school,1,71,Separated,Protective-serv,0.4946295225735089,Amer-Indian-Eskimo,Husband,Female,State-gov
43,Asian-Pac-Islander,capital-loss_6,0,Some-college,16,46,Separated,Protective-serv,0.4387853872062158,Black,Husband,Female,Without-pay
43,Asian-Pac-Islander,capital-loss_6,1,Some-college,16,46,Separated,Protective-serv,0.5003928243305693,Black,Husband,Male,Without-pay
15,Asian-Pac-Islander,capital-loss_19,1,Some-college,3,80,Separated,Handlers-cleaners,0.5561121185364938,Black,Husband,Male,Federal-gov
15,Asian-Pac-Islander,capital-loss_19,0,Some-college,3,80,Separated,Handlers-cleaners,0.4563307327983953,Black,Husband,Female,Federal-gov
13,Black,White,0,9th,8,79,Separated,Craft-repair,0.4388012833361183,Black,Wife,Female,Private
13,Black,White,1,9th,8,79,Separated,Craft-repair,0.5002004206073232,Black,Wife,Male,Private
19,Asian-Pac-Islander,capital-loss_6,1,5th-6th,16,88,Separated,Tech-support,0.5003546922804003,Asian-Pac-Islander,Husband,Male,State-gov
19,Asian-Pac-Islander,capital-loss_6,0,5th-6th,16,88,Separated,Tech-support,0.4387885502765319,Asian-Pac-Islander,Husband,Female,State-gov
10,Amer-Indian-Eskimo,capital-loss_6,0,10th,11,26,Married-AF-spouse,Protective-serv,0.4996211864778998,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
10,Amer-Indian-Eskimo,capital-loss_6,1,10th,11,26,Married-AF-spouse,Protective-serv,0.6233246478242835,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
100,Amer-Indian-Eskimo,capital-loss_15,0,Some-college,2,38,Separated,Prof-specialty,0.438774899939062,Black,Wife,Female,Federal-gov
100,Amer-Indian-Eskimo,capital-loss_15,1,Some-college,2,38,Separated,Prof-specialty,0.5005194878199062,Black,Wife,Male,Federal-gov
32,Amer-Indian-Eskimo,capital-loss_9,1,Assoc-voc,5,66,Married-spouse-absent,Handlers-cleaners,0.5095780992271821,Amer-Indian-Eskimo,Not-in-family,Male,Federal-gov
32,Amer-Indian-Eskimo,capital-loss_9,0,Assoc-voc,5,66,Married-spouse-absent,Handlers-cleaners,0.4791375783078178,Amer-Indian-Eskimo,Not-in-family,Female,Federal-gov
79,Amer-Indian-Eskimo,Other,1,5th-6th,15,41,Separated,Transport-moving,0.6391986451531934,Black,Other-relative,Male,Federal-gov
79,Amer-Indian-Eskimo,Other,0,5th-6th,15,41,Separated,Transport-moving,0.4983159758498235,Black,Other-relative,Female,Federal-gov
95,Amer-Indian-Eskimo,capital-loss_6,1,Masters,16,15,Divorced,Farming-fishing,0.5015917999908344,Amer-Indian-Eskimo,Husband,Male,Self-emp-not-inc
95,Amer-Indian-Eskimo,capital-loss_6,0,Masters,16,15,Divorced,Farming-fishing,0.3778153354481129,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc
88,Amer-Indian-Eskimo,capital-loss_17,0,Some-college,5,55,Separated,Protective-serv,0.4388138330010756,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
88,Amer-Indian-Eskimo,capital-loss_17,1,Some-college,5,55,Separated,Protective-serv,0.5000492110846837,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
22,Amer-Indian-Eskimo,capital-loss_14,1,Some-college,7,27,Married-spouse-absent,Other-service,0.5003415867154847,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
22,Amer-Indian-Eskimo,capital-loss_14,0,Some-college,7,27,Married-spouse-absent,Other-service,0.4387896511142356,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
12,Black,capital-loss_14,0,9th,2,60,Separated,Tech-support,0.4504973573409122,Other,Wife,Female,Self-emp-inc
12,Black,capital-loss_14,1,9th,2,60,Separated,Tech-support,0.5582163420072042,Other,Wife,Male,Self-emp-inc
74,Black,capital-loss_10,0,Bachelors,1,10,Divorced,Handlers-cleaners,0.4956521034968732,Other,Husband,Female,Self-emp-not-inc
74,Black,capital-loss_10,1,Bachelors,1,10,Divorced,Handlers-cleaners,0.6195895214538066,Other,Husband,Male,Self-emp-not-inc
44,Asian-Pac-Islander,capital-loss_13,1,Some-college,4,39,Separated,Exec-managerial,0.5004477760488772,Asian-Pac-Islander,Wife,Male,Federal-gov
44,Asian-Pac-Islander,capital-loss_13,0,Some-college,4,39,Separated,Exec-managerial,0.4387808444294756,Asian-Pac-Islander,Wife,Female,Federal-gov
42,Asian-Pac-Islander,capital-loss_7,0,HS-grad,8,67,Divorced,Transport-moving,0.4991970106412253,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
42,Asian-Pac-Islander,capital-loss_7,1,HS-grad,8,67,Divorced,Transport-moving,0.622925983228937,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
74,Amer-Indian-Eskimo,capital-loss_7,1,Masters,14,7,Married-spouse-absent,Craft-repair,0.6201287600519724,Amer-Indian-Eskimo,Other-relative,Male,Without-pay
74,Amer-Indian-Eskimo,capital-loss_7,0,Masters,14,7,Married-spouse-absent,Craft-repair,0.4962242404619648,Amer-Indian-Eskimo,Other-relative,Female,Without-pay
14,Amer-Indian-Eskimo,capital-loss_15,1,Masters,16,53,Never-married,Tech-support,0.5004942899822298,White,Wife,Male,Self-emp-not-inc
14,Amer-Indian-Eskimo,capital-loss_15,0,Masters,16,53,Never-married,Tech-support,0.4387770061947665,White,Wife,Female,Self-emp-not-inc
92,Amer-Indian-Eskimo,capital-loss_15,0,Bachelors,5,40,Never-married,Transport-moving,0.3836662620112587,White,Own-child,Female,Without-pay
92,Amer-Indian-Eskimo,capital-loss_15,1,Bachelors,5,40,Never-married,Transport-moving,0.5059130750447264,White,Own-child,Male,Without-pay
82,Amer-Indian-Eskimo,capital-loss_11,0,11th,11,30,Separated,Priv-house-serv,0.4387950452276917,Amer-Indian-Eskimo,Husband,Female,State-gov
82,Amer-Indian-Eskimo,capital-loss_11,1,11th,11,30,Separated,Priv-house-serv,0.5002761818187689,Amer-Indian-Eskimo,Husband,Male,State-gov
61,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Masters,11,11,Married-civ-spouse,Transport-moving,0.4608757968158194,White,Not-in-family,Female,State-gov
