age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,output,race,relationship,sex,workclass
42,18,22,1,9th,2,29,Prof-school,Craft-repair,0.195533,White,Other-relative,Male,State-gov
27,9,38,1,Doctorate,5,35,(null),Exec-managerial,0.634195,White,Husband,Female,Federal-gov
27,9,38,0,Doctorate,5,35,(null),Exec-managerial,-0.187099,White,Husband,Male,Federal-gov
22,0,26,1,Some-college,4,31,Married-civ-spouse,Sales,0.631129,Asian-Pac-Islander,Wife,Female,Private
22,0,26,0,Some-college,4,31,Married-civ-spouse,Sales,-1.22561,Asian-Pac-Islander,Wife,Male,Private
22,0,28,1,11th,4,31,Divorced,Sales,0.824966,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,28,0,11th,4,31,Divorced,Sales,-0.400416,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
22,0,39,1,Some-college,4,31,Married-civ-spouse,Sales,0.758425,Asian-Pac-Islander,Wife,Female,Private
22,0,39,0,Some-college,4,31,Married-civ-spouse,Sales,-0.379846,Asian-Pac-Islander,Wife,Male,Private
22,0,26,1,Some-college,4,36,Married-civ-spouse,Sales,0.513937,Asian-Pac-Islander,Wife,Female,Private
22,0,26,0,Some-college,4,36,Married-civ-spouse,Sales,-1.296156,Asian-Pac-Islander,Wife,Male,Private
22,0,27,1,11th,4,36,Divorced,Sales,0.651467,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,27,0,11th,4,36,Divorced,Sales,-0.323582,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
27,15,40,1,Assoc-acdm,5,36,Bachelors,Exec-managerial,0.175,White,Husband,Female,Local-gov
27,15,40,0,Assoc-acdm,5,36,Bachelors,Exec-managerial,-0.377925,White,Husband,Male,Local-gov
30,8,36,1,9th,5,34,Prof-school,Prof-specialty,0.210643,White,Other-relative,Female,State-gov
30,8,36,0,9th,5,34,Prof-school,Prof-specialty,-0.578156,White,Other-relative,Male,State-gov
28,6,46,1,Assoc-voc,5,33,Some-college,Prof-specialty,0.1154,White,Not-in-family,Female,Local-gov
28,6,46,0,Assoc-voc,5,33,Some-college,Prof-specialty,-0.369833,White,Not-in-family,Male,Local-gov
29,7,35,1,9th,5,34,11th,Prof-specialty,0.1694,White,Not-in-family,Female,State-gov
29,7,35,0,9th,5,34,11th,Prof-specialty,-0.304895,White,Not-in-family,Male,State-gov
16,11,40,1,Doctorate,5,36,Bachelors,Exec-managerial,0.5905,White,Husband,Female,Local-gov
16,11,40,0,Doctorate,5,36,Bachelors,Exec-managerial,-0.33625,White,Husband,Male,Local-gov
10,0,26,1,Some-college,4,31,Married-civ-spouse,Sales,0.468034,Asian-Pac-Islander,Wife,Female,Private
10,0,26,0,Some-college,4,31,Married-civ-spouse,Sales,-1.586516,Asian-Pac-Islander,Wife,Male,Private
11,0,28,1,11th,4,31,Divorced,Sales,0.62641,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,28,0,11th,4,31,Divorced,Sales,-0.732669,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
10,0,39,1,Some-college,4,31,Married-civ-spouse,Sales,0.70458,Asian-Pac-Islander,Wife,Female,Private
10,0,39,0,Some-college,4,31,Married-civ-spouse,Sales,-0.71886,Asian-Pac-Islander,Wife,Male,Private
11,0,40,1,11th,4,31,Divorced,Sales,0.945523,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,40,0,11th,4,31,Divorced,Sales,-0.09751,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
10,0,26,1,Some-college,4,36,Married-civ-spouse,Sales,0.410239,Asian-Pac-Islander,Wife,Female,Private
10,0,26,0,Some-college,4,36,Married-civ-spouse,Sales,-1.509851,Asian-Pac-Islander,Wife,Male,Private
11,0,27,1,11th,4,36,Divorced,Sales,0.536975,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,27,0,11th,4,36,Divorced,Sales,-0.664585,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
18,17,45,1,9th,5,38,11th,Prof-specialty,0.422523,White,Not-in-family,Female,State-gov
18,17,45,0,9th,5,38,11th,Prof-specialty,-0.014801,White,Not-in-family,Male,State-gov
23,3,30,1,Masters,4,22,Separated,Sales,0.23247,White,Own-child,Female,Self-emp-not-inc
23,3,30,0,Masters,4,22,Separated,Sales,-1.12142,White,Own-child,Male,Self-emp-not-inc
24,5,33,1,1st-4th,4,23,Widowed,Exec-managerial,0.628176,White,Own-child,Female,Self-emp-inc
24,5,33,0,1st-4th,4,23,Widowed,Exec-managerial,-0.67108,White,Own-child,Male,Self-emp-inc
25,7,35,1,10th,4,24,Married-spouse-absent,Exec-managerial,0.717574,White,Husband,Female,Self-emp-inc
25,7,35,0,10th,4,24,Married-spouse-absent,Exec-managerial,-0.230359,White,Husband,Male,Self-emp-inc
25,7,35,1,Prof-school,4,24,Married-spouse-absent,Exec-managerial,0.329179,White,Husband,Female,Self-emp-inc
25,7,35,0,Prof-school,4,24,Married-spouse-absent,Exec-managerial,-0.765991,White,Husband,Male,Self-emp-inc
27,9,38,1,Assoc-acdm,5,25,(null),Exec-managerial,0.640863,White,Husband,Female,Federal-gov
27,9,38,0,Assoc-acdm,5,25,(null),Exec-managerial,-0.205683,White,Husband,Male,Federal-gov
13,5,33,1,1st-4th,4,23,Widowed,Exec-managerial,0.067996,White,Own-child,Female,Self-emp-inc
13,5,33,0,1st-4th,4,23,Widowed,Exec-managerial,-1.270147,White,Own-child,Male,Self-emp-inc
14,7,35,1,10th,4,24,Married-spouse-absent,Exec-managerial,0.506308,White,Husband,Female,Self-emp-inc
14,7,35,0,10th,4,24,Married-spouse-absent,Exec-managerial,-0.782129,White,Husband,Male,Self-emp-inc
15,9,38,1,Doctorate,5,25,(null),Exec-managerial,0.649261,White,Husband,Female,Federal-gov
15,9,38,0,Doctorate,5,25,(null),Exec-managerial,-0.38484,White,Husband,Male,Federal-gov
10,0,39,1,Some-college,4,21,Married-civ-spouse,Sales,1.041375,Asian-Pac-Islander,Wife,Female,Private
10,0,39,0,Some-college,4,21,Married-civ-spouse,Sales,-0.05601,Asian-Pac-Islander,Wife,Male,Private
15,9,38,1,Assoc-acdm,5,25,(null),Exec-managerial,0.310038,White,Husband,Female,Federal-gov
15,9,38,0,Assoc-acdm,5,25,(null),Exec-managerial,-0.795096,White,Husband,Male,Federal-gov
16,11,40,1,Assoc-acdm,5,26,Bachelors,Exec-managerial,0.588635,White,Husband,Female,Local-gov
16,11,40,0,Assoc-acdm,5,26,Bachelors,Exec-managerial,-0.356785,White,Husband,Male,Local-gov
24,5,33,1,1st-4th,0,33,Widowed,Exec-managerial,0.198079,White,Own-child,Female,Self-emp-inc
24,5,33,0,1st-4th,0,33,Widowed,Exec-managerial,-0.551818,White,Own-child,Male,Self-emp-inc
22,0,26,1,Some-college,0,31,Married-civ-spouse,Sales,0.783861,Asian-Pac-Islander,Wife,Female,Private
22,0,26,0,Some-college,0,31,Married-civ-spouse,Sales,-1.362092,Asian-Pac-Islander,Wife,Male,Private
27,11,40,1,Assoc-acdm,1,36,Bachelors,Exec-managerial,0.053599,White,Husband,Female,Local-gov
27,11,40,0,Assoc-acdm,1,36,Bachelors,Exec-managerial,-0.681265,White,Husband,Male,Local-gov
14,7,35,1,10th,1,34,Married-spouse-absent,Exec-managerial,0.136274,White,Husband,Female,Self-emp-inc
14,7,35,0,10th,1,34,Married-spouse-absent,Exec-managerial,-0.416648,White,Husband,Male,Self-emp-inc
10,0,39,1,Some-college,2,31,Married-civ-spouse,Sales,0.698701,Asian-Pac-Islander,Wife,Female,Private
10,0,39,0,Some-college,2,31,Married-civ-spouse,Sales,-1.014287,Asian-Pac-Islander,Wife,Male,Private
11,0,40,1,11th,2,31,Divorced,Sales,0.979884,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,40,0,11th,2,31,Divorced,Sales,-0.228218,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
17,13,42,1,Assoc-voc,2,37,Some-college,Exec-managerial,0.067697,White,Not-in-family,Female,Local-gov
17,13,42,0,Assoc-voc,2,37,Some-college,Exec-managerial,-0.484854,White,Not-in-family,Male,Local-gov
22,0,39,1,12th,0,21,Married-civ-spouse,Sales,2.931622,Asian-Pac-Islander,Wife,Female,Private
22,0,39,0,12th,0,21,Married-civ-spouse,Sales,-0.321733,Asian-Pac-Islander,Wife,Male,Private
22,0,40,1,Masters,0,21,Divorced,Sales,2.935612,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,40,0,Masters,0,21,Divorced,Sales,-0.002354,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
22,1,28,1,Masters,0,21,Divorced,Sales,0.623452,White,Wife,Female,Self-emp-not-inc
22,1,28,0,Masters,0,21,Divorced,Sales,-1.543257,White,Wife,Male,Self-emp-not-inc
23,3,30,1,Masters,0,22,Separated,Sales,0.758741,White,Own-child,Female,Self-emp-not-inc
23,3,30,0,Masters,0,22,Separated,Sales,-0.763297,White,Own-child,Male,Self-emp-not-inc
22,0,26,1,Some-college,0,21,Married-civ-spouse,Sales,1.092957,Asian-Pac-Islander,Wife,Female,Private
22,0,26,0,Some-college,0,21,Married-civ-spouse,Sales,-0.009197,Asian-Pac-Islander,Wife,Male,Private
25,7,35,1,Prof-school,1,24,Married-spouse-absent,Exec-managerial,0.558835,White,Husband,Female,Self-emp-inc
25,7,35,0,Prof-school,1,24,Married-spouse-absent,Exec-managerial,-0.315482,White,Husband,Male,Self-emp-inc
10,10,39,1,12th,2,21,Married-civ-spouse,Sales,0.55906,White,Wife,Female,Private
10,10,39,0,12th,2,21,Married-civ-spouse,Sales,-0.634661,White,Wife,Male,Private
11,10,40,1,Masters,2,21,Divorced,Sales,0.736908,White,Wife,Female,Self-emp-not-inc
11,10,40,0,Masters,2,21,Divorced,Sales,-0.514064,White,Wife,Male,Self-emp-not-inc
12,11,41,1,Masters,2,22,Separated,Sales,0.833795,White,Own-child,Female,Self-emp-not-inc
12,11,41,0,Masters,2,22,Separated,Sales,-0.284555,White,Own-child,Male,Self-emp-not-inc
13,12,42,1,1st-4th,2,23,Widowed,Sales,0.88158,White,Own-child,Female,Self-emp-inc
13,12,42,0,1st-4th,2,23,Widowed,Sales,-0.11501,White,Own-child,Male,Self-emp-inc
11,0,28,1,Masters,0,21,Divorced,Sales,0.487288,White,Wife,Female,Self-emp-not-inc
11,0,28,0,Masters,0,21,Divorced,Sales,-0.146634,White,Wife,Male,Self-emp-not-inc
10,10,26,1,Some-college,0,21,Married-civ-spouse,Sales,0.275686,White,Wife,Female,Private
10,10,26,0,Some-college,0,21,Married-civ-spouse,Sales,-1.671651,White,Wife,Male,Private
11,10,28,1,11th,0,21,Divorced,Sales,0.62656,White,Wife,Female,Self-emp-not-inc
11,10,28,0,11th,0,21,Divorced,Sales,-0.034597,White,Wife,Male,Self-emp-not-inc
16,5,40,1,Assoc-acdm,1,26,Bachelors,Exec-managerial,0.465184,White,Husband,Female,Local-gov
16,5,40,0,Assoc-acdm,1,26,Bachelors,Exec-managerial,-0.226802,White,Husband,Male,Local-gov
17,6,42,1,Assoc-voc,2,27,Some-college,Exec-managerial,0.601812,White,Not-in-family,Female,Local-gov
17,6,42,0,Assoc-voc,2,27,Some-college,Exec-managerial,-0.183578,White,Not-in-family,Male,Local-gov
18,7,45,1,9th,2,28,11th,Prof-specialty,0.584908,White,Not-in-family,Female,State-gov
18,7,45,0,9th,2,28,11th,Prof-specialty,-0.1418,White,Not-in-family,Male,State-gov
19,8,47,1,9th,2,29,Prof-school,Prof-specialty,0.568004,White,Other-relative,Female,State-gov
19,8,47,0,9th,2,29,Prof-school,Prof-specialty,-0.100024,White,Other-relative,Male,State-gov
27,9,13,1,Doctorate,5,35,(null),Exec-managerial,0.504549,White,Husband,Female,Federal-gov
27,9,13,0,Doctorate,5,35,(null),Exec-managerial,-0.605656,White,Husband,Male,Federal-gov
22,0,15,1,11th,4,36,Divorced,Sales,0.483951,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,15,0,11th,4,36,Divorced,Sales,-1.187149,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
23,1,16,1,11th,4,36,Separated,Sales,0.639287,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
23,1,16,0,11th,4,36,Separated,Sales,-0.312933,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
22,0,1,1,Some-college,4,36,Married-civ-spouse,Sales,0.474321,Asian-Pac-Islander,Wife,Female,Private
22,0,1,0,Some-college,4,36,Married-civ-spouse,Sales,-0.579981,Asian-Pac-Islander,Wife,Male,Private
28,16,17,1,Assoc-voc,5,37,Some-college,Exec-managerial,0.076062,White,Not-in-family,Female,Local-gov
28,16,17,0,Assoc-voc,5,37,Some-college,Exec-managerial,-0.476863,White,Not-in-family,Male,Local-gov
30,8,23,1,9th,5,34,Prof-school,Prof-specialty,0.210816,White,Other-relative,Female,State-gov
30,8,23,0,9th,5,34,Prof-school,Prof-specialty,-0.261093,White,Other-relative,Male,State-gov
15,9,13,1,Doctorate,5,35,(null),Exec-managerial,0.392078,White,Husband,Female,Federal-gov
15,9,13,0,Doctorate,5,35,(null),Exec-managerial,-1.582071,White,Husband,Male,Federal-gov
10,0,14,1,Some-college,4,31,Married-civ-spouse,Sales,0.725443,Asian-Pac-Islander,Wife,Female,Private
10,0,14,0,Some-college,4,31,Married-civ-spouse,Sales,-0.134818,Asian-Pac-Islander,Wife,Male,Private
10,0,1,1,Some-college,4,36,Married-civ-spouse,Sales,0.363566,Asian-Pac-Islander,Wife,Female,Private
10,0,1,0,Some-college,4,36,Married-civ-spouse,Sales,-0.923235,Asian-Pac-Islander,Wife,Male,Private
11,0,2,1,11th,4,36,Divorced,Sales,0.509424,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
11,0,2,0,11th,4,36,Divorced,Sales,-0.026882,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
10,0,14,1,Some-college,4,36,Married-civ-spouse,Sales,0.551639,Asian-Pac-Islander,Wife,Female,Private
10,0,14,0,Some-college,4,36,Married-civ-spouse,Sales,-0.135996,Asian-Pac-Islander,Wife,Male,Private
19,17,22,1,9th,5,39,Prof-school,Prof-specialty,0.018326,White,Other-relative,Female,State-gov
19,17,22,0,9th,5,39,Prof-school,Prof-specialty,-0.534598,White,Other-relative,Male,State-gov
24,2,8,1,1st-4th,4,23,Widowed,Exec-managerial,0.508535,White,Own-child,Female,Self-emp-inc
24,2,8,0,1st-4th,4,23,Widowed,Exec-managerial,-0.021512,White,Own-child,Male,Self-emp-inc
22,10,1,1,Some-college,4,21,Married-civ-spouse,Sales,0.149855,White,Wife,Female,Private
22,10,1,0,Some-college,4,21,Married-civ-spouse,Sales,-1.845648,White,Wife,Male,Private
22,10,3,1,11th,4,21,Divorced,Sales,0.518119,White,Wife,Female,Self-emp-not-inc
22,10,3,0,11th,4,21,Divorced,Sales,-0.90992,White,Wife,Male,Self-emp-not-inc
23,11,5,1,11th,4,22,Separated,Sales,0.601739,White,Own-child,Female,Self-emp-not-inc
23,11,5,0,11th,4,22,Separated,Sales,-0.074638,White,Own-child,Male,Self-emp-not-inc
28,6,17,1,Assoc-voc,5,27,Some-college,Exec-managerial,0.06278,White,Not-in-family,Female,Local-gov
28,6,17,0,Assoc-voc,5,27,Some-college,Exec-managerial,-0.490144,White,Not-in-family,Male,Local-gov
10,10,14,1,12th,4,26,Married-civ-spouse,Sales,0.986918,White,Wife,Female,Private
10,10,14,0,12th,4,26,Married-civ-spouse,Sales,-0.084518,White,Wife,Male,Private
14,3,10,1,10th,4,24,Married-spouse-absent,Exec-managerial,0.071618,White,Husband,Female,Self-emp-inc
14,3,10,0,10th,4,24,Married-spouse-absent,Exec-managerial,-0.481304,White,Husband,Male,Self-emp-inc
15,4,13,1,Doctorate,5,25,(null),Exec-managerial,0.579623,White,Husband,Female,Federal-gov
15,4,13,0,Doctorate,5,25,(null),Exec-managerial,-0.188127,White,Husband,Male,Federal-gov
16,5,15,1,Doctorate,5,26,Bachelors,Exec-managerial,0.616425,White,Husband,Female,Local-gov
16,5,15,0,Doctorate,5,26,Bachelors,Exec-managerial,-0.083445,White,Husband,Male,Local-gov
11,10,3,1,11th,4,21,Divorced,Sales,0.34694,White,Wife,Female,Self-emp-not-inc
11,10,3,0,11th,4,21,Divorced,Sales,-1.707905,White,Wife,Male,Self-emp-not-inc
12,11,5,1,11th,4,22,Separated,Sales,0.498259,White,Own-child,Female,Self-emp-not-inc
12,11,5,0,11th,4,22,Separated,Sales,-1.10469,White,Own-child,Male,Self-emp-not-inc
13,12,8,1,HS-grad,4,23,Widowed,Exec-managerial,0.577111,White,Own-child,Female,Self-emp-inc
13,12,8,0,HS-grad,4,23,Widowed,Exec-managerial,-0.529453,White,Own-child,Male,Self-emp-inc
19,8,22,1,9th,5,29,Prof-school,Prof-specialty,0.335328,White,Other-relative,Female,State-gov
19,8,22,0,9th,5,29,Prof-school,Prof-specialty,-0.179653,White,Other-relative,Male,State-gov
24,5,8,1,1st-4th,0,33,Widowed,Exec-managerial,0.562159,White,Own-child,Female,Self-emp-inc
24,5,8,0,1st-4th,0,33,Widowed,Exec-managerial,-0.954632,White,Own-child,Male,Self-emp-inc
28,13,17,1,Assoc-voc,2,37,Some-college,Exec-managerial,0.259976,White,Not-in-family,Female,Local-gov
28,13,17,0,Assoc-voc,2,37,Some-college,Exec-managerial,-0.154689,White,Not-in-family,Male,Local-gov
13,5,8,1,1st-4th,0,33,Widowed,Exec-managerial,0.465977,White,Own-child,Female,Self-emp-inc
13,5,8,0,1st-4th,0,33,Widowed,Exec-managerial,-1.21765,White,Own-child,Male,Self-emp-inc
18,15,20,1,9th,2,38,11th,Prof-specialty,0.360422,White,Not-in-family,Female,State-gov
18,15,20,0,9th,2,38,11th,Prof-specialty,-0.191154,White,Not-in-family,Male,State-gov
22,0,1,1,12th,0,21,Married-civ-spouse,Sales,0.574179,White,Wife,Female,Private
22,0,1,0,12th,0,21,Married-civ-spouse,Sales,-1.052292,White,Wife,Male,Private
22,10,1,1,Some-college,0,21,Married-civ-spouse,Sales,0.498134,White,Wife,Female,Private
22,10,1,0,Some-college,0,21,Married-civ-spouse,Sales,-2.411456,White,Wife,Male,Private
22,10,3,1,11th,0,21,Divorced,Sales,0.704756,White,Wife,Female,Self-emp-not-inc
22,10,3,0,11th,0,21,Divorced,Sales,-1.041973,White,Wife,Male,Self-emp-not-inc
27,4,13,1,Assoc-acdm,1,25,(null),Exec-managerial,0.102603,White,Husband,Female,Federal-gov
27,4,13,0,Assoc-acdm,1,25,(null),Exec-managerial,-0.532068,White,Husband,Male,Federal-gov
10,0,1,1,12th,0,21,Married-civ-spouse,Sales,0.50115,White,Wife,Female,Private
10,0,1,0,12th,0,21,Married-civ-spouse,Sales,-1.576467,White,Wife,Male,Private
10,10,1,1,Some-college,0,21,Married-civ-spouse,Sales,0.642154,White,Wife,Female,Private
10,10,1,0,Some-college,0,21,Married-civ-spouse,Sales,-0.432402,White,Wife,Male,Private
10,10,14,1,Some-college,2,21,Married-civ-spouse,Sales,0.330509,White,Wife,Female,Private
10,10,14,0,Some-college,2,21,Married-civ-spouse,Sales,-1.682061,White,Wife,Male,Private
11,10,15,1,11th,2,21,Divorced,Sales,0.602227,White,Wife,Female,Self-emp-not-inc
11,10,15,0,11th,2,21,Divorced,Sales,-1.017344,White,Wife,Male,Self-emp-not-inc
12,11,16,1,11th,2,22,Separated,Sales,0.708908,White,Own-child,Female,Self-emp-not-inc
12,11,16,0,11th,2,22,Separated,Sales,-0.163413,White,Own-child,Male,Self-emp-not-inc
10,10,1,1,Some-college,2,21,Married-civ-spouse,Sales,0.622725,White,Wife,Female,Private
10,10,1,0,Some-college,2,21,Married-civ-spouse,Sales,-0.177768,White,Wife,Male,Private
17,6,17,1,Assoc-voc,2,27,Some-college,Exec-managerial,0.381373,White,Not-in-family,Female,Local-gov
17,6,17,0,Assoc-voc,2,27,Some-college,Exec-managerial,-0.083036,White,Not-in-family,Male,Local-gov
22,0,26,1,12th,4,31,Married-civ-spouse,Tech-support,0.579073,Asian-Pac-Islander,Wife,Female,Private
22,0,26,0,12th,4,31,Married-civ-spouse,Tech-support,-0.165369,Asian-Pac-Islander,Wife,Male,Private
22,0,28,1,Masters,4,31,Divorced,Tech-support,1.314636,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,28,0,Masters,4,31,Divorced,Tech-support,-0.206623,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
23,1,30,1,Masters,4,32,Separated,Tech-support,2.695049,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
23,1,30,0,Masters,4,32,Separated,Tech-support,-0.152891,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
30,8,47,1,Preschool,5,39,Prof-school,Other-service,2.529333,Asian-Pac-Islander,Other-relative,Female,State-gov
30,8,47,0,Preschool,5,39,Prof-school,Other-service,-0.003802,Asian-Pac-Islander,Other-relative,Male,State-gov
22,0,40,1,Masters,4,36,Divorced,Tech-support,0.033255,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,40,0,Masters,4,36,Divorced,Tech-support,-0.09986,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
22,0,27,1,Masters,4,36,Divorced,Tech-support,0.427488,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
22,0,27,0,Masters,4,36,Divorced,Tech-support,-0.720537,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
23,1,28,1,Masters,4,36,Separated,Tech-support,1.477145,Asian-Pac-Islander,Own-child,Female,Self-emp-not-inc
23,1,28,0,Masters,4,36,Separated,Tech-support,-0.035449,Asian-Pac-Islander,Own-child,Male,Self-emp-not-inc
27,14,32,1,Doctorate,5,35,(null),Other-service,0.07749,White,Husband,Female,Federal-gov
27,14,32,0,Doctorate,5,35,(null),Other-service,-1.446752,White,Husband,Male,Federal-gov
27,15,33,1,Doctorate,5,36,Bachelors,Other-service,0.437619,White,Husband,Female,Local-gov
27,15,33,0,Doctorate,5,36,Bachelors,Other-service,-1.139726,White,Husband,Male,Local-gov
28,16,34,1,5th-6th,5,37,Some-college,Other-service,0.80577,White,Not-in-family,Female,Local-gov
28,16,34,0,5th-6th,5,37,Some-college,Other-service,-1.139729,White,Not-in-family,Male,Local-gov
29,17,35,1,Preschool,5,38,11th,Other-service,1.225276,White,Not-in-family,Female,State-gov
29,17,35,0,Preschool,5,38,11th,Other-service,-1.253009,White,Not-in-family,Male,State-gov
30,18,36,1,Preschool,5,39,Prof-school,Other-service,1.170486,White,Other-relative,Female,State-gov
30,18,36,0,Preschool,5,39,Prof-school,Other-service,-1.364457,White,Other-relative,Male,State-gov
27,14,38,0,Doctorate,5,35,(null),Craft-repair,-0.669903,White,Husband,Female,Federal-gov
27,14,38,1,Doctorate,5,35,(null),Craft-repair,0.003143,White,Husband,Male,Federal-gov
24,5,33,1,HS-grad,4,33,Widowed,Craft-repair,1.370836,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
24,5,33,0,HS-grad,4,33,Widowed,Craft-repair,-0.045447,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
10,0,26,1,12th,4,31,Married-civ-spouse,Tech-support,0.935735,Asian-Pac-Islander,Wife,Female,Private
10,0,26,0,12th,4,31,Married-civ-spouse,Tech-support,-0.29009,Asian-Pac-Islander,Wife,Male,Private
16,15,33,1,Doctorate,5,36,Bachelors,Other-service,0.0674,White,Husband,Female,Local-gov
16,15,33,0,Doctorate,5,36,Bachelors,Other-service,-1.563188,White,Husband,Male,Local-gov
17,16,34,1,5th-6th,5,37,Some-college,Other-service,0.4326,White,Not-in-family,Female,Local-gov
17,16,34,0,5th-6th,5,37,Some-college,Other-service,-1.233451,White,Not-in-family,Male,Local-gov
18,17,35,1,Preschool,5,38,11th,Other-service,0.825288,White,Not-in-family,Female,State-gov
18,17,35,0,Preschool,5,38,11th,Other-service,-0.984798,White,Not-in-family,Male,State-gov
19,18,36,1,Preschool,5,39,Prof-school,Other-service,1.041002,White,Other-relative,Female,State-gov
19,18,36,0,Preschool,5,39,Prof-school,Other-service,-1.119937,White,Other-relative,Male,State-gov
18,17,35,1,Preschool,5,38,11th,Craft-repair,0.056865,White,Not-in-family,Female,State-gov
18,17,35,0,Preschool,5,38,11th,Craft-repair,-0.802435,White,Not-in-family,Male,State-gov
19,18,36,1,Preschool,5,39,Prof-school,Craft-repair,0.550177,White,Other-relative,Female,State-gov
19,18,36,0,Preschool,5,39,Prof-school,Craft-repair,-0.71165,White,Other-relative,Male,State-gov
13,5,33,1,HS-grad,4,33,Widowed,Craft-repair,0.651389,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
13,5,33,0,HS-grad,4,33,Widowed,Craft-repair,-0.591197,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
30,8,47,1,Preschool,5,29,Prof-school,Other-service,2.558967,Asian-Pac-Islander,Other-relative,Female,State-gov
30,8,47,0,Preschool,5,29,Prof-school,Other-service,-0.118894,Asian-Pac-Islander,Other-relative,Male,State-gov
22,0,26,0,12th,4,21,Married-civ-spouse,Tech-support,-0.148795,White,Wife,Female,Private
22,0,26,1,12th,4,21,Married-civ-spouse,Tech-support,0.573027,White,Wife,Male,Private
22,1,28,0,Masters,4,21,Divorced,Tech-support,-0.070944,White,Wife,Female,Self-emp-not-inc
22,1,28,1,Masters,4,21,Divorced,Tech-support,0.45848,White,Wife,Male,Self-emp-not-inc
23,3,30,0,Masters,4,22,Separated,Tech-support,-0.361484,White,Own-child,Female,Self-emp-not-inc
23,3,30,1,Masters,4,22,Separated,Tech-support,0.094474,White,Own-child,Male,Self-emp-not-inc
24,2,33,0,HS-grad,4,23,Widowed,Craft-repair,-0.044876,Asian-Pac-Islander,Own-child,Female,Self-emp-inc
24,2,33,1,HS-grad,4,23,Widowed,Craft-repair,0.387908,Asian-Pac-Islander,Own-child,Male,Self-emp-inc
25,3,35,0,Prof-school,4,24,Married-spouse-absent,Craft-repair,-0.396399,Asian-Pac-Islander,Husband,Female,Self-emp-inc
25,3,35,1,Prof-school,4,24,Married-spouse-absent,Craft-repair,0.007595,Asian-Pac-Islander,Husband,Male,Self-emp-inc
28,6,42,1,Assoc-voc,5,27,Some-college,Craft-repair,1.087601,Asian-Pac-Islander,Not-in-family,Female,Local-gov
28,6,42,0,Assoc-voc,5,27,Some-college,Craft-repair,-0.170791,Asian-Pac-Islander,Not-in-family,Male,Local-gov
29,7,45,1,9th,5,28,11th,Other-service,1.233688,Asian-Pac-Islander,Not-in-family,Female,State-gov
29,7,45,0,9th,5,28,11th,Other-service,-0.493344,Asian-Pac-Islander,Not-in-family,Male,State-gov
30,8,47,1,9th,5,29,Prof-school,Other-service,1.35414,Asian-Pac-Islander,Other-relative,Female,State-gov
30,8,47,0,9th,5,29,Prof-school,Other-service,-0.570732,Asian-Pac-Islander,Other-relative,Male,State-gov
22,10,28,0,11th,4,21,Divorced,Tech-support,-0.958509,White,Wife,Female,Self-emp-not-inc
22,10,28,1,11th,4,21,Divorced,Tech-support,0.04565,White,Wife,Male,Self-emp-not-inc
22,10,28,0,11th,4,21,Divorced,Tech-support,-1.165968,White,Wife,Female,Self-emp-not-inc
22,10,28,1,11th,4,21,Divorced,Tech-support,0.025674,White,Wife,Male,Self-emp-not-inc
23,11,30,0,11th,4,22,Separated,Tech-support,-0.914364,White,Own-child,Female,Self-emp-not-inc
23,11,30,1,11th,4,22,Separated,Tech-support,0.083393,White,Own-child,Male,Self-emp-not-inc
24,12,33,0,HS-grad,4,23,Widowed,Tech-support,-0.722164,White,Own-child,Female,Self-emp-inc
